Date,XLB Materials,XLC Communication Services,XLE Energy,XLF Financials,XLI Industrials,XLK Technology,XLP Consumer Staples,XLRE Real Estate,XLU Utilities,XLV Health Care,XLY Consumer Discretionary
2020-01-28,58.12313461303711,55.06621551513672,52.54042053222656,29.66208267211914,81.18700408935547,95.94894409179688,62.24992752075195,39.08519744873047,66.65675354003906,100.85649108886719,124.12083435058594
2020-01-29,58.309959411621094,54.97684097290039,51.98936462402344,29.613082885742188,81.62001037597656,96.1964111328125,61.93608093261719,38.87959289550781,66.83198547363281,100.58011627197266,124.05148315429688
2020-01-30,57.946136474609375,54.420711517333984,52.407405853271484,29.985454559326172,81.70858001708984,97.02790069580078,62.67166519165039,38.967708587646484,67.45503997802734,99.84970092773438,123.84342193603516
2020-01-31,56.667842864990234,53.5368766784668,50.77323913574219,29.358304977416992,79.81912994384766,94.36514282226562,61.96549987792969,38.409629821777344,67.15325164794922,97.85586547851562,124.16046142578125
2020-02-03,57.857643127441406,54.172447204589844,50.10816955566406,29.564090728759766,79.78961181640625,95.61238098144531,61.96549987792969,38.44879150390625,67.36741638183594,98.74420928955078,125.04222869873047
2020-02-04,58.880279541015625,54.73849868774414,50.28868865966797,29.848264694213867,81.29525756835938,98.11677551269531,62.338199615478516,38.94812774658203,66.6957015991211,100.48140716552734,127.32093811035156
2020-02-05,59.971744537353516,54.827880859375,52.179378509521484,30.446014404296875,82.6532974243164,98.69090270996094,62.83839416503906,38.91875457763672,66.96827697753906,102.41603088378906,127.96493530273438
2020-02-06,59.94224548339844,55.51310729980469,51.64732360839844,30.40682029724121,82.91900634765625,99.59169006347656,62.94628143310547,39.08519744873047,66.98773956298828,102.50485229492188,127.67760467529297
2020-02-07,59.08677291870117,55.47338104248047,51.28628921508789,30.299026489257812,82.31871032714844,98.6810073852539,63.02474594116211,39.10478210449219,66.77357482910156,101.7053451538086,127.12279510498047
2020-02-10,59.057273864746094,55.80109786987305,51.029762268066406,30.38722038269043,82.78123474121094,100.01734161376953,63.289546966552734,39.55516052246094,67.02667999267578,102.24822235107422,128.5593719482422
2020-02-11,59.38175964355469,55.741512298583984,51.599822998046875,30.495010375976562,83.09613800048828,99.6807861328125,63.05416488647461,40.034915924072266,67.27007293701172,102.86019134521484,129.5699462890625
2020-02-12,59.70625686645508,56.46645736694336,52.29339599609375,30.514606475830078,83.87357330322266,100.75975036621094,63.02474594116211,40.28947830200195,67.3187484741211,102.9885025024414,130.8975372314453
2020-02-13,59.489925384521484,56.47638702392578,52.13187789916992,30.50480842590332,83.40119934082031,100.49247741699219,63.397438049316406,40.53425216674805,68.06835174560547,102.50485229492188,130.66966247558594
2020-02-14,59.499755859375,56.545902252197266,51.85634994506836,30.54400634765625,83.2929458618164,100.92803192138672,63.5445556640625,41.004215240478516,68.52590942382812,102.58381652832031,130.47152709960938
2020-02-18,59.352264404296875,56.923274993896484,51.42880630493164,30.279428482055664,82.82059478759766,100.55188751220703,63.318973541259766,40.965049743652344,69.10028839111328,102.2186050415039,130.46160888671875
2020-02-19,59.50959396362305,57.18147659301758,52.11287307739258,30.50480842590332,82.79106140136719,101.7496337890625,63.25031661987305,40.387386322021484,68.35066986083984,102.69239044189453,131.04615783691406
2020-02-20,59.6079216003418,56.59556198120117,52.055870056152344,30.446014404296875,82.67298126220703,100.69046020507812,63.29936218261719,40.837764739990234,68.59405517578125,102.03107452392578,131.095703125
2020-02-21,59.33259582519531,55.7315788269043,51.43830490112305,30.152040481567383,82.2596664428711,98.43354797363281,63.40724563598633,41.053165435791016,68.46749114990234,102.09029388427734,129.09439086914062
2020-02-24,57.660980224609375,53.864593505859375,49.06306076049805,29.1721248626709,79.91754150390625,94.36514282226562,61.945884704589844,40.504878997802734,67.6692123413086,98.87252044677734,124.65583801269531
2020-02-25,55.173221588134766,52.42462921142578,46.8968391418457,28.18240737915039,76.66022491455078,91.34600830078125,60.82780075073242,39.48662567138672,66.24787902832031,95.87189483642578,121.3269271850586
2020-02-26,54.98638916015625,52.3253173828125,45.48119354248047,27.97662353515625,76.07960510253906,91.76175689697266,60.48452377319336,39.143943786621094,65.5761489868164,95.86203002929688,120.36589813232422
2020-02-27,52.410133361816406,50.25971603393555,43.04894256591797,26.781126022338867,73.25529479980469,86.81236267089844,58.02277755737305,36.93120193481445,62.62639236450195,92.60477447509766,115.50133514404297
2020-02-28,51.83981704711914,50.40867614746094,43.01093673706055,26.055988311767578,71.91693878173828,87.4755859375,56.87527084350586,36.02065658569336,60.5333251953125,91.41044616699219,114.75827026367188
2020-03-02,54.06208801269531,52.156497955322266,44.74961471557617,27.388673782348633,74.44602966308594,92.53385925292969,59.91567611694336,37.81238555908203,64.09639739990234,95.69422912597656,118.70144653320312
2020-03-03,53.5900993347168,50.438472747802734,43.381473541259766,26.35976219177246,72.62548065185547,89.0197982788086,59.101627349853516,37.78300857543945,63.30784606933594,93.31544494628906,115.82827758789062
2020-03-04,55.8123664855957,52.25580596923828,44.4075813293457,27.231889724731445,75.6269302368164,92.84071350097656,62.00473403930664,39.251644134521484,66.90013122558594,98.69485473632812,119.83089447021484
2020-03-05,54.04241943359375,50.34909439086914,42.78291320800781,25.918800354003906,71.92677307128906,89.91068267822266,60.837608337402344,38.35087966918945,65.86820220947266,96.4049072265625,115.36262512207031
2020-03-06,52.63629150390625,49.47518539428711,40.37916564941406,25.03687286376953,71.29695892333984,88.01011657714844,60.35702896118164,37.69489288330078,65.33277130126953,95.89163970947266,113.58918762207031
2020-03-09,47.70994186401367,46.17816162109375,32.2463264465332,22.35190200805664,64.7232666015625,81.32843780517578,57.728546142578125,35.031776428222656,61.77942657470703,90.90705108642578,106.43599700927734
2020-03-10,49.64704895019531,48.53175735473633,33.77598190307617,23.66499137878418,68.0790023803711,86.75296783447266,59.38605499267578,36.73538589477539,62.35380554199219,94.026123046875,112.32102966308594
2020-03-11,47.28711700439453,46.446292877197266,31.989797592163086,22.38129997253418,64.0836181640625,82.65487670898438,56.47315216064453,34.767417907714844,59.219078063964844,90.43327331542969,106.17839813232422
2020-03-12,42.73441696166992,42.08667755126953,27.999387741088867,19.960905075073242,57.45088195800781,74.58736419677734,51.167144775390625,31.78120231628418,53.24168014526367,83.6818618774414,95.44860076904297
2020-03-13,45.733497619628906,45.87030792236328,30.583654403686523,22.587080001831055,61.93830871582031,83.337890625,55.52179718017578,34.57160568237305,56.14276123046875,89.48570251464844,101.35346221923828
2020-03-16,40.698974609375,40.69636535644531,26.422224044799805,19.49054527282715,54.91194152832031,71.82559204101562,51.755615234375,29.03975486755371,49.76622009277344,80.6614990234375,88.51336669921875
2020-03-17,43.21623992919922,42.464046478271484,26.60274314880371,20.548852920532227,57.441036224365234,76.7155990600586,56.12007522583008,30.802112579345703,56.133026123046875,85.72505187988281,91.92153930664062
2020-03-18,40.453147888183594,41.05387496948242,22.783349990844727,18.804603576660156,53.20947265625,73.82515716552734,54.67832946777344,28.638328552246094,53.68949890136719,82.88235473632812,86.64085388183594
2020-03-19,41.485618591308594,41.78875732421875,24.33201026916504,19.216167449951172,53.248836517333984,74.09241485595703,52.85408401489258,28.187950134277344,50.56450271606445,81.18463897705078,89.66263580322266
2020-03-20,40.00082778930664,39.94163131713867,24.569536209106445,18.53022575378418,50.58197021484375,70.69712829589844,49.43117141723633,26.5920352935791,46.553611755371094,78.06555938720703,86.99752807617188
2020-03-23,37.96168518066406,40.15374755859375,22.894912719726562,17.452070236206055,48.366455078125,70.05135345458984,47.96834945678711,25.114368438720703,44.17805099487305,74.01094055175781,87.1408920288086
2020-03-24,42.426021575927734,42.6235237121582,26.566646575927734,19.616287231445312,54.48540115356445,77.22564697265625,50.41460418701172,27.30423355102539,48.92721176147461,79.71400451660156,95.31439208984375
2020-03-25,43.415897369384766,41.966243743896484,27.819698333740234,20.14992904663086,57.35148620605469,77.12614440917969,50.276512145996094,28.517536163330078,50.17595672607422,80.7752685546875,96.98692321777344
2020-03-26,45.45503616333008,44.35634994506836,29.519575119018555,21.414857864379883,60.971282958984375,81.90235900878906,53.02854537963867,30.7073974609375,54.453155517578125,86.14110565185547,100.99900817871094
2020-03-27,43.81184768676758,42.58368682861328,27.518577575683594,20.762630462646484,58.402713775634766,78.20079040527344,52.78194808959961,30.786312103271484,54.74813461303711,84.29629516601562,97.61412811279297
2020-03-30,45.20756530761719,44.13725280761719,27.80027198791504,21.15791893005371,59.25559616088867,81.49439239501953,54.84351348876953,31.585315704345703,56.77366256713867,88.24380493164062,99.65501403808594
2020-03-31,44.58395004272461,44.057586669921875,28.22766876220703,20.574865341186523,58.52172088623047,79.97196960449219,53.7288932800293,30.57916259765625,54.4826545715332,87.85699462890625,97.64399719238281
2020-04-01,42.574501037597656,42.304840087890625,26.828914642333984,19.31981658935547,55.883731842041016,76.16094207763672,52.82140350341797,28.724685668945312,51.20838928222656,84.51448822021484,93.28346252441406
2020-04-02,43.21792221069336,42.84261703491211,29.286447525024414,19.80405044555664,56.627525329589844,77.94207763671875,54.17276382446289,29.148845672607422,52.81110382080078,86.85523223876953,93.63190460205078
2020-04-03,42.17855453491211,41.97620391845703,28.975614547729492,19.40875816345215,55.873817443847656,76.73806762695312,54.59691619873047,28.902240753173828,50.92323684692383,86.0716781616211,91.99919891357422
2020-04-06,45.31645202636719,44.7447395324707,30.510358810424805,20.80215835571289,59.741546630859375,83.28547668457031,56.62889099121094,30.99346160888672,54.85629653930664,90.58454132080078,99.65501403808594
2020-04-07,46.52410125732422,45.0733757019043,31.16117286682129,21.009685516357422,59.60270309448242,82.53919219970703,55.97787094116211,31.003326416015625,54.16801071166992,89.84066772460938,101.13838958740234
2020-04-08,48.80081558227539,46.03937911987305,33.2398796081543,21.928735733032227,61.76466369628906,84.7581558227539,56.80643844604492,33.3312873840332,57.117801666259766,93.54021453857422,104.32416534423828
2020-04-09,50.89934539794922,46.37797927856445,32.938758850097656,23.10472297668457,62.6968879699707,84.77804565429688,57.33909225463867,35.047664642333984,59.811946868896484,94.05597686767578,106.20576477050781
2020-04-13,49.78078842163086,46.447689056396484,32.831905364990234,22.264732360839844,60.8621940612793,84.96710968017578,56.91494369506836,33.439796447753906,57.91424560546875,93.23274993896484,106.17589569091797
2020-04-14,50.4242057800293,47.821998596191406,32.676490783691406,22.363554000854492,62.02251434326172,88.52938079833984,59.33161163330078,34.5544548034668,59.615291595458984,96.32728576660156,110.32735443115234
2020-04-15,48.10790252685547,47.37385177612305,31.14174461364746,21.39509391784668,60.306827545166016,86.59898376464844,58.394535064697266,33.222782135009766,57.648765563964844,95.83136749267578,107.90815734863281
2020-04-16,47.83073806762695,47.56306838989258,29.810983657836914,21.019567489624023,59.771297454833984,87.65373229980469,58.77922821044922,33.00576400756836,57.65859603881836,97.92414855957031,109.20238494873047
2020-04-17,49.75109100341797,48.21038818359375,32.97761154174805,22.126379013061523,62.577877044677734,88.81794738769531,59.67684555053711,34.07110595703125,59.5169677734375,99.95741271972656,112.427978515625
2020-04-20,48.523651123046875,47.7722053527832,31.947969436645508,21.7409725189209,60.91177749633789,87.39502716064453,58.50303649902344,32.8084831237793,57.26529312133789,99.1639404296875,110.46673583984375
2020-04-21,47.32590103149414,46.268428802490234,31.384584426879883,21.03933334350586,59.47378158569336,83.7332534790039,57.26018142700195,32.32513427734375,56.32135772705078,96.14875793457031,107.59954071044922
2020-04-22,48.25638198852539,47.513275146484375,32.501644134521484,21.266626358032227,60.098567962646484,86.95719909667969,57.812564849853516,32.88739776611328,57.963409423828125,97.61666870117188,109.91918182373047
2020-04-23,48.59294128417969,47.85187530517578,33.55071258544922,21.177684783935547,60.5745964050293,86.36018371582031,57.29963684082031,32.51255416870117,56.9899787902832,98.15225982666016,109.8893051147461
2020-04-24,49.35514450073242,48.45935821533203,33.62841796875,21.48403549194336,61.06053924560547,88.1910629272461,57.91120147705078,32.63092803955078,57.34395217895508,99.4714126586914,111.7509994506836
2020-04-27,50.67167663574219,48.85771179199219,34.356937408447266,22.215320587158203,62.577877044677734,88.94730377197266,58.07889175415039,33.57789611816406,57.94374465942383,100.7508773803711,113.84166717529297
2020-04-28,51.612056732177734,47.971378326416016,35.14373779296875,22.452495574951172,63.74811553955078,87.76319122314453,58.40439987182617,33.607486724853516,58.160064697265625,98.71760559082031,114.28966522216797
2020-04-29,52.928592681884766,50.291770935058594,37.746978759765625,23.10472297668457,64.96794128417969,91.36527252197266,58.157798767089844,33.696266174316406,57.62910079956055,99.37223052978516,116.80841827392578
2020-04-30,51.35469055175781,50.07268142700195,36.91161346435547,22.521671295166016,63.67869567871094,90.9572982788086,57.467323303222656,33.45951843261719,56.301692962646484,98.91598510742188,116.0816650390625
2020-05-01,50.275726318359375,49.37556838989258,34.82318878173828,21.80026626586914,61.7547492980957,88.45972442626953,56.83603286743164,32.43364334106445,54.94478988647461,97.03148651123047,111.74104309082031
2020-05-04,50.45390701293945,49.66436767578125,36.02767562866211,21.602622985839844,60.971282958984375,89.63388061523438,56.80643844604492,32.41391372680664,55.35776138305664,96.98189544677734,112.34832763671875
2020-05-05,50.582584381103516,49.92329788208008,36.05681610107422,21.533445358276367,61.20930099487305,90.86774444580078,56.85575866699219,32.62105941772461,55.81005859375,99.08458709716797,112.75651550292969
2020-05-06,49.71149826049805,49.783878326416016,35.114601135253906,21.06897735595703,60.3663330078125,91.57422637939453,56.23432922363281,32.01934051513672,53.91236114501953,98.10267639160156,112.7365951538086
2020-05-07,50.7310676574707,50.720001220703125,36.02767562866211,21.563093185424805,61.070457458496094,92.94739532470703,56.076507568359375,32.30540466308594,54.12868118286133,98.09275817871094,114.50868225097656
2020-05-08,51.94861602783203,51.64616775512695,37.66926956176758,22.027559280395508,62.58779525756836,94.31060791015625,57.329227447509766,32.89725875854492,55.22010040283203,98.59859466552734,116.73873138427734
2020-05-11,51.156715393066406,51.67604064941406,37.00874710083008,21.602622985839844,61.80433654785156,94.93749237060547,57.25031661987305,32.502689361572266,54.98411560058594,100.29463958740234,116.4798812866211
2020-05-12,50.37471389770508,50.67020797729492,36.35793685913086,21.03933334350586,60.06881332397461,92.97724914550781,56.76698303222656,31.12169647216797,54.5023193359375,98.7672119140625,113.93126678466797
2020-05-13,49.315547943115234,49.80379104614258,34.706626892089844,20.416749954223633,58.56139373779297,91.3752212524414,56.25405502319336,30.628482818603516,54.040184020996094,97.69601440429688,111.97002410888672
2020-05-14,49.91937255859375,50.34156799316406,35.09516906738281,20.940509796142578,59.1762580871582,92.53942108154297,56.115962982177734,30.667940139770508,54.62030792236328,98.7672119140625,113.6425552368164
2020-05-15,50.354915618896484,51.03868103027344,34.95918273925781,20.80215835571289,58.967994689941406,93.00709533691406,56.609161376953125,30.55943489074707,53.8927001953125,99.600341796875,114.96664428710938
2020-05-18,52.651424407958984,52.114227294921875,37.81497573852539,21.86944007873535,62.85556411743164,95.28575897216797,57.506778717041016,32.04893493652344,56.10504150390625,100.42357635498047,119.31721496582031
2020-05-19,52.14659118652344,52.10426712036133,36.756195068359375,21.335800170898438,62.05226516723633,94.93749237060547,56.45133590698242,31.427490234375,55.18077087402344,99.21353149414062,118.88912963867188
2020-05-20,52.978084564208984,53.54829025268555,38.22294235229492,21.810148239135742,63.21258544921875,97.01713562011719,57.12208557128906,31.72341537475586,55.4855842590332,99.33255767822266,120.44219207763672
2020-05-21,52.47324752807617,53.169857025146484,37.61098861694336,21.7409725189209,63.3613395690918,95.66387176513672,56.49079513549805,31.565587997436523,54.92512512207031,98.59859466552734,120.87028503417969
2020-05-22,52.39405822753906,53.4885368347168,37.377864837646484,21.661914825439453,63.3117561340332,96.01213836669922,56.68807601928711,32.25608444213867,55.53474807739258,98.806884765625,120.69108581542969
2020-05-26,53.82938003540039,53.637916564941406,38.417213439941406,22.78849220275879,65.96957397460938,95.91263580322266,56.99385452270508,33.2819709777832,55.898555755615234,98.62834930419922,122.60254669189453
2020-05-27,54.373809814453125,54.016353607177734,38.91261291503906,23.776718139648438,68.17121124267578,96.45991516113281,57.852020263671875,33.992191314697266,56.56717300415039,99.64994812011719,124.70317077636719
2020-05-28,54.878639221191406,53.508453369140625,37.82468795776367,23.40119171142578,67.52658081054688,96.27085876464844,58.36494064331055,34.376895904541016,58.23872375488281,100.9492416381836,123.1899185180664
2020-05-29,54.88854217529297,53.79726028442383,37.64984130859375,23.13437271118164,67.11006164550781,97.48480987548828,58.42412567138672,34.17961502075195,58.69102478027344,102.1692123413086,123.63792419433594
2020-06-01,55.26469421386719,54.414703369140625,38.31036376953125,23.40119171142578,67.25882720947266,97.45496368408203,58.82854461669922,34.86024475097656,59.38914489746094,101.15752410888672,124.81267547607422
2020-06-02,56.26446533203125,54.63379669189453,39.37886047363281,23.588956832885742,68.13153839111328,98.37039947509766,58.98637008666992,35.08712387084961,59.772613525390625,101.74272155761719,125.87792205810547
2020-06-03,57.54140853881836,54.80309295654297,40.5347785949707,24.468477249145508,70.78936004638672,99.13658905029297,59.065284729003906,35.92558288574219,60.49039840698242,101.54434967041016,128.25729370117188
2020-06-04,57.74928283691406,54.3947868347168,40.54449462890625,25.002119064331055,71.54307556152344,98.32064056396484,58.77922821044922,35.254817962646484,59.40880584716797,100.74095916748047,127.61017608642578
2020-06-05,59.22419357299805,55.28111267089844,43.555702209472656,25.93105125427246,74.17115020751953,100.90777587890625,59.59793472290039,36.54703140258789,60.16592025756836,102.3675765991211,130.6665496826172
2020-06-08,59.303382873535156,56.31682586669922,45.517845153808594,26.42516326904297,75.65874481201172,101.41524505615234,60.23908996582031,37.34603500366211,61.778472900390625,103.07178497314453,132.65765380859375
2020-06-09,58.58077621459961,56.17740249633789,43.80825424194336,25.861875534057617,73.77445983886719,101.89286804199219,59.74589157104492,36.91200637817383,60.53955841064453,102.0005874633789,131.62228393554688
2020-06-10,57.91755676269531,56.00810623168945,41.65184020996094,24.893413543701172,72.00919342041016,103.59439849853516,59.578208923339844,36.22151184082031,60.185585021972656,101.8418960571289,130.38778686523438
2020-06-11,53.443328857421875,53.42878341674805,37.72755432128906,22.857667922973633,66.9513931274414,97.65396881103516,57.319366455078125,33.98232650756836,57.8355827331543,96.17850494384766,123.55827331542969
2020-06-12,54.482696533203125,53.896846771240234,38.679481506347656,23.549427032470703,68.25054931640625,98.91767883300781,57.329227447509766,35.057533264160156,57.68809509277344,96.80335998535156,124.78279876708984
2020-06-15,55.056819915771484,54.76325988769531,38.796043395996094,23.875539779663086,68.9249267578125,99.8729248046875,57.9901123046875,35.501426696777344,58.081398010253906,97.02156829833984,125.96752166748047
2020-06-16,56.205074310302734,55.211402893066406,39.913108825683594,24.251066207885742,70.27367401123047,102.00233459472656,58.8975944519043,36.09327697753906,58.34688186645508,99.41190338134766,128.61570739746094
2020-06-17,55.739837646484375,55.28111267089844,38.55320739746094,23.88542366027832,69.76788330078125,101.982421875,58.80881881713867,35.66911315917969,58.16989517211914,99.31271362304688,128.27720642089844
2020-06-18,55.77942657470703,55.46037292480469,39.029170989990234,23.855775833129883,69.51004028320312,102.44013977050781,59.114601135253906,35.2252197265625,58.160064697265625,98.97549438476562,127.8093032836914
2020-06-19,55.611148834228516,55.31099319458008,38.436641693115234,23.69765853881836,68.65715789794922,101.7336654663086,58.80881881713867,34.87010955810547,56.52784729003906,99.92765045166016,126.81373596191406
2020-06-22,55.81718063354492,55.43273162841797,38.61471176147461,23.580305099487305,68.772705078125,103.6504135131836,58.64082336425781,34.77070999145508,57.0791015625,99.54418182373047,128.11695861816406
2020-06-23,55.94656753540039,55.79197311401367,38.65406799316406,23.6897029876709,68.78266906738281,104.39875793457031,58.55135726928711,34.641483306884766,56.50404739379883,99.97247314453125,129.1248016357422
2020-06-24,54.31425476074219,54.53463363647461,36.50934982299805,22.854297637939453,66.39196014404297,102.0439682006836,57.56721496582031,33.75680923461914,55.98848342895508,97.36285400390625,126.28087615966797
2020-06-25,54.99106979370117,54.77412414550781,37.20785903930664,23.460962295532227,67.12909698486328,103.35108184814453,57.974788665771484,34.11465835571289,55.29444885253906,98.31904602050781,126.45051574707031
2020-06-26,54.2346305847168,52.35923767089844,35.91905975341797,22.456485748291016,65.8839340209961,101.31558990478516,56.791831970214844,33.5281867980957,54.70948028564453,97.1238021850586,123.48683166503906
2020-06-29,55.2896614074707,53.327186584472656,36.40113067626953,22.70511817932129,68.0455322265625,102.42313385009766,57.86543655395508,34.10471725463867,55.74061584472656,98.00031280517578,125.83183288574219
2020-06-30,56.08591079711914,53.92592239379883,37.23737335205078,23.0134220123291,68.43402099609375,104.25906372070312,58.29289245605469,34.60172653198242,55.948822021484375,99.67366027832031,127.43840789794922
2020-07-01,56.205352783203125,55.263092041015625,36.3322639465332,22.814517974853516,68.1252212524414,104.42869567871094,58.34259796142578,35.54603958129883,57.257568359375,100.44060516357422,128.7256622314453
2020-07-02,57.26038360595703,55.083473205566406,36.73563003540039,22.84435272216797,68.71294403076172,105.03733825683594,58.64082336425781,35.4267578125,57.406288146972656,101.19760131835938,129.2345733642578
2020-07-06,58.0765380859375,56.191131591796875,36.843849182128906,23.281946182250977,69.69911193847656,106.87327575683594,58.92910385131836,35.466522216796875,56.70233917236328,102.22351837158203,132.2980499267578
2020-07-07,58.0964469909668,56.03146743774414,35.6731071472168,22.80457305908203,68.36428833007812,105.75575256347656,59.46590805053711,34.88998794555664,56.474300384521484,101.33704376220703,130.22247314453125
2020-07-08,57.27033615112305,56.53041076660156,35.643592834472656,23.043258666992188,68.36428833007812,107.48193359375,59.316795349121094,34.870113372802734,56.97995376586914,101.34700775146484,131.60951232910156
2020-07-09,56.73286819458008,56.60026550292969,33.882564544677734,22.555940628051758,66.88006591796875,107.8710708618164,58.849578857421875,34.75082778930664,56.216522216796875,100.5501708984375,131.4598388671875
2020-07-10,57.718231201171875,57.57819366455078,34.96476364135742,23.33167266845703,67.74669647216797,107.84113311767578,59.933128356933594,34.79058837890625,57.27739715576172,100.31112670898438,133.0264892578125
2020-07-13,57.718231201171875,56.4206428527832,34.777835845947266,23.43112564086914,68.0256118774414,105.6060791015625,59.843658447265625,34.24388122558594,57.33688735961914,100.87886810302734,131.340087890625
2020-07-14,59.17138671875,56.97945785522461,35.99776840209961,23.55047035217285,69.4998779296875,106.8233871459961,60.71845245361328,34.58184814453125,57.87228012084961,102.88091278076172,132.6472930908203
