Symbol,Name,Date,Log Return,CumulativeSum
XLB,Materials,2020-03-25,0.023063753,-0.3193238735839259
XLB,Materials,2020-03-26,0.045897957,-0.2734259166463744
XLB,Materials,2020-03-27,-0.036819417,-0.3102453336759936
XLB,Materials,2020-03-30,0.03136029,-0.27888504273141734
XLB,Materials,2020-03-31,-0.013890583,-0.29277562579954974
XLB,Materials,2020-04-01,-0.046118397,-0.3388940230652224
XLB,Materials,2020-04-02,0.01499974,-0.32389428323949687
XLB,Materials,2020-04-03,-0.024343366,-0.3482376490428578
XLB,Materials,2020-04-06,0.07175831,-0.27647934152628295
XLB,Materials,2020-04-07,0.026300313,-0.2501790285750758
XLB,Materials,2020-04-08,0.047776464,-0.20240256420220248
XLB,Materials,2020-04-09,0.0421031,-0.16029946363414638
XLB,Materials,2020-04-13,-0.022220898,-0.18252036205376498
XLB,Materials,2020-04-14,0.012842175,-0.16967818743432872
XLB,Materials,2020-04-15,-0.047024943,-0.2167031303688418
XLB,Materials,2020-04-16,-0.0057779523,-0.2224810826301109
XLB,Materials,2020-04-17,0.03936395,-0.18311713213915937
XLB,Materials,2020-04-20,-0.024981111,-0.20809824342723005
XLB,Materials,2020-04-21,-0.024993537,-0.23309178042109124
XLB,Materials,2020-04-22,0.019470345,-0.2136214351921808
XLB,Materials,2020-04-23,0.0069501535,-0.20667128168861382
XLB,Materials,2020-04-24,0.015563739,-0.19110754222492687
XLB,Materials,2020-04-27,0.026325082,-0.16478245981852524
XLB,Materials,2020-04-28,0.018388223,-0.146394236915512
XLB,Materials,2020-04-29,0.025188375,-0.1212058616511058
XLB,Materials,2020-04-30,-0.030187393,-0.15139325425843708
XLB,Materials,2020-05-01,-0.021233877,-0.17262713142554276
XLB,Materials,2020-05-04,0.0035377454,-0.1690893859777134
XLB,Materials,2020-05-05,0.0025472192,-0.16654216681490652
XLB,Materials,2020-05-06,-0.01737109,-0.18391325694392435
XLB,Materials,2020-05-07,0.02030224,-0.16361101713846438
XLB,Materials,2020-05-08,0.023716519,-0.13989449848304503
XLB,Materials,2020-05-11,-0.015361271,-0.15525576935033314
XLB,Materials,2020-05-12,-0.015404437,-0.1706602060876321
XLB,Materials,2020-05-13,-0.021249926,-0.19191013180534355
XLB,Materials,2020-05-14,0.012169738,-0.17974039350519888
XLB,Materials,2020-05-15,0.008687096,-0.17105329778860323
XLB,Materials,2020-05-18,0.044597045,-0.12645625320146792
XLB,Materials,2020-05-19,-0.0096345,-0.1360907535708975
XLB,Materials,2020-05-20,0.015819542,-0.12027121146093123
XLB,Materials,2020-05-21,-0.009574881,-0.12984609228442423
XLB,Materials,2020-05-22,-0.0015102517,-0.13135634394711815
XLB,Materials,2020-05-26,0.027026167,-0.10433017680770718
XLB,Materials,2020-05-27,0.010063194,-0.09426698306924663
XLB,Materials,2020-05-28,0.009241677,-0.08502530617988668
XLB,Materials,2020-05-29,1.8039744E-4,-0.08484490873524919
XLB,Materials,2020-06-01,0.0068296646,-0.07801524415845051
XLB,Materials,2020-06-02,0.017928913,-0.060086330922786146
XLB,Materials,2020-06-03,0.022441594,-0.03764473699266091
XLB,Materials,2020-06-04,0.003606067,-0.034038669953588396
XLB,Materials,2020-06-05,0.025219271,-0.008819398994091898
XLB,Materials,2020-06-08,0.0013361955,-0.007483203487936407
XLB,Materials,2020-06-09,-0.012259781,-0.019742984848562628
XLB,Materials,2020-06-10,-0.011386001,-0.031128985399845988
XLB,Materials,2020-06-11,-0.080398776,-0.1115277610369958
XLB,Materials,2020-06-12,0.019261334,-0.09226642694557086
XLB,Materials,2020-06-15,0.0104826195,-0.08178380742901936
XLB,Materials,2020-06-16,0.0206413,-0.061142506601754576
XLB,Materials,2020-06-17,-0.0083119655,-0.06945447210455313
XLB,Materials,2020-06-18,7.1004976E-4,-0.06874442234402522
XLB,Materials,2020-06-19,-0.0030213862,-0.0717658085632138
XLB,Materials,2020-06-22,-0.0017815517,-0.0735473603126593
XLB,Materials,2020-06-23,0.0023153853,-0.07123197504552081
XLB,Materials,2020-06-24,-0.029610384,-0.10084235930116847
XLB,Materials,2020-06-25,0.0123840645,-0.08845829480560496
XLB,Materials,2020-06-26,-0.013851111,-0.10230940562905744
XLB,Materials,2020-06-29,0.019266274,-0.08304313180269673
XLB,Materials,2020-06-30,0.014298711,-0.06874442083062604
XLB,Materials,2020-07-01,0.002127332,-0.06661708891624585
XLB,Materials,2020-07-02,0.018596984,-0.04802010447019711
XLB,Materials,2020-07-06,0.0141528025,-0.033867301943246275
XLB,Materials,2020-07-07,3.4270834E-4,-0.0335245936003048
XLB,Materials,2020-07-08,-0.014321667,-0.04784626074251719
XLB,Materials,2020-07-09,-0.0094291065,-0.05727536723134108
XLB,Materials,2020-07-10,0.017219342,-0.040056024939985946
XLB,Materials,2020-07-13,0.0,-0.040056024939985946
XLB,Materials,2020-07-14,0.024865026,-0.015190999285550788
XLB,Materials,2020-07-15,0.016680954,0.001489954738644883
XLB,Materials,2020-07-16,0.0033030708,0.0047930255241226405
XLB,Materials,2020-07-17,0.008373718,0.013166743301553652
XLB,Materials,2020-07-20,-0.008703541,0.004463202290935442
XLB,Materials,2020-07-21,0.008703541,0.013166743301553652
XLB,Materials,2020-07-22,0.011542014,0.024708757147891447
XLB,Materials,2020-07-23,-0.003075658,0.021633099036989734
XLB,Materials,2020-07-24,-0.0034104635,0.018222635582787916
XLB,Materials,2020-07-27,0.014374783,0.03259741884539835
XLB,Materials,2020-07-28,-0.022214111,0.010383307904703543
XLB,Materials,2020-07-29,0.008164643,0.018547951214713976
XLB,Materials,2020-07-30,-0.019542497,-9.945454366970807E-4
XLB,Materials,2020-07-31,9.94553E-4,7.53789208829403E-9
XLB,Materials,2020-08-03,-0.0056487964,-0.00564878890872933
XLB,Materials,2020-08-04,0.014062577,0.008413788018515334
XLB,Materials,2020-08-05,0.014515454,0.02292924196808599
XLB,Materials,2020-08-06,-0.0042187036,0.018710538366576657
XLB,Materials,2020-08-07,0.0034088027,0.02211934103979729
XLB,Materials,2020-08-10,0.009675971,0.03179531227215193
XLB,Materials,2020-08-11,-0.0017669366,0.030028375651454553
XLB,Materials,2020-08-12,0.005930913,0.03595928879803978
XLB,Materials,2020-08-13,-1.5980695E-4,0.03579948184778914
XLB,Materials,2020-08-14,0.0011182954,0.03691777720814571
XLB,Materials,2020-08-17,0.0044607176,0.041378494759555906
XLB,Materials,2020-08-18,-0.0041414252,0.03723706951132044
XLB,Materials,2020-08-19,-0.0028772447,0.03435982478549704
XLB,Materials,2020-08-20,-0.0035279258,0.030831898970063776
XLB,Materials,2020-08-21,-0.0057999296,0.025031969358678907
XLB,Materials,2020-08-24,0.017458603,0.042490572144743055
XLB,Materials,2020-08-25,-0.0039774138,0.038513158389832824
XLB,Materials,2020-08-26,0.010466316,0.0489794741733931
XLB,Materials,2020-08-27,-0.0026853846,0.04629408958135173
XLB,Materials,2020-08-28,0.011793517,0.05808760615764186
XLB,Materials,2020-08-31,-0.015438233,0.042649373586755246
XLB,Materials,2020-09-01,0.027712151,0.07036152499495074
XLB,Materials,2020-09-02,0.022445422,0.09280694666085765
XLB,Materials,2020-09-03,-0.028019926,0.06478702108142897
XLB,Materials,2020-09-04,6.209394E-4,0.06540796050103381
XLB,Materials,2020-09-08,-0.018955732,0.046452228736598045
XLB,Materials,2020-09-09,0.025452245,0.0719044737634249
XLB,Materials,2020-09-10,-0.009449387,0.062455086794216186
XLB,Materials,2020-09-11,0.012681885,0.07513697148533538
XLB,Materials,2020-09-14,0.014342669,0.08947964088292792
XLB,Materials,2020-09-15,0.004836033,0.09431567398132756
XLB,Materials,2020-09-16,7.5345376E-4,0.09506912773940712
XLB,Materials,2020-09-17,0.007354712,0.10242383985314518
XLB,Materials,2020-09-18,-0.017347166,0.08507667353842407
XLB,Materials,2020-09-21,-0.03894081,0.04613586387131363
XLB,Materials,2020-09-22,0.0018966774,0.048032541293650866
XLB,Materials,2020-09-23,-0.029809909,0.018222632352262735
XLB,Materials,2020-09-24,0.007132444,0.025355076417326927
XLB,Materials,2020-09-25,0.008844622,0.03419969882816076
XLB,Materials,2020-09-28,0.016041035,0.05024073366075754
XLB,Materials,2020-09-29,-0.007432646,0.042808087542653084
XLB,Materials,2020-09-30,0.010107468,0.05291555542498827
XLB,Materials,2020-10-01,-0.014242965,0.038672590628266335
XLB,Materials,2020-10-02,0.008886088,0.047558678314089775
XLB,Materials,2020-10-05,0.018934967,0.06649364531040192
XLB,Materials,2020-10-06,-0.012635709,0.05385793652385473
XLB,Materials,2020-10-07,0.025419775,0.0792777119204402
XLB,Materials,2020-10-08,0.010050392,0.08932810369879007
XLB,Materials,2020-10-09,0.0076976023,0.09702570596709847
XLB,Materials,2020-10-12,-0.001655265,0.09537044097669423
XLB,Materials,2020-10-13,-0.008925314,0.08644512691535056
XLB,Materials,2020-10-14,0.0028829766,0.08932810346595943
XLB,Materials,2020-10-15,-0.0028829766,0.08644512691535056
XLB,Materials,2020-10-16,0.00696549,0.09341061697341502
XLB,Materials,2020-10-19,-0.011687113,0.0817235040012747
XLB,Materials,2020-10-20,0.0022874814,0.08401098544709384
XLB,Materials,2020-10-21,-0.0038153422,0.08019564324058592
XLB,Materials,2020-10-22,0.0054895016,0.08568514487706125
XLB,Materials,2020-10-23,0.0036429588,0.08932810369879007
XLB,Materials,2020-10-26,-0.025317831,0.06401027273386717
XLB,Materials,2020-10-27,-0.009524575,0.05448569729924202
XLB,Materials,2020-10-28,-0.028646182,0.025839515030384064
XLB,Materials,2020-10-29,0.020454574,0.046294089406728745
XLB,Materials,2020-10-30,-6.329259E-4,0.04566116351634264
XLB,Materials,2020-11-02,0.03269789,0.07835905347019434
XLB,Materials,2020-11-03,0.015504251,0.09386330470442772
XLB,Materials,2020-11-04,-0.01719073,0.07667257450520992
XLB,Materials,2020-11-05,0.04000539,0.11667796410620213
XLB,Materials,2020-11-06,0.002503103,0.11918106721714139
XLB,Materials,2020-11-09,0.02225059,0.1414316580630839
