CountryName,CountryCode,Jurisdiction,Date,C1_School closing,C1_Flag,C2_Workplace closing,C2_Flag,C3_Cancel public events,C3_Flag,C4_Restrictions on gatherings,C4_Flag,C5_Close public transport,C5_Flag,C6_Stay at home requirements,C6_Flag,C7_Restrictions on internal movement,C7_Flag,C8_International travel controls,E1_Income support,E1_Flag,E2_Debt/contract relief,E3_Fiscal measures,E4_International support,H1_Public information campaigns,H1_Flag,H2_Testing policy,H3_Contact tracing,H4_Emergency investment in healthcare,H5_Investment in vaccines,H6_Facial Coverings,H6_Flag,M1_Wildcard,ConfirmedCases,ConfirmedDeaths,StringencyIndex,StringencyIndexForDisplay,StringencyLegacyIndex,StringencyLegacyIndexForDisplay,GovernmentResponseIndex,GovernmentResponseIndexForDisplay,ContainmentHealthIndex,ContainmentHealthIndexForDisplay,EconomicSupportIndex,EconomicSupportIndexForDisplay
United States,USA,NAT_TOTAL,2020-03-27,3.00,0,3.00,0,2.00,0,4.00,0,1.00,0,2.00,0,2.00,0,3.00,2.00,0,1.00,1957600000000.00,0.00,2.00,1,3.00,1.00,242400000000.00,0.00,1.00,0,,85991,1296,72.69,72.69,72.14,72.14,67.26,67.26,68.06,68.06,62.50,62.50
United States,USA,NAT_TOTAL,2020-03-28,3.00,0,3.00,0,2.00,0,4.00,0,1.00,0,2.00,0,2.00,0,3.00,2.00,0,1.00,0.00,0.00,2.00,1,3.00,1.00,0.00,0.00,1.00,0,,104686,1707,72.69,72.69,72.14,72.14,67.26,67.26,68.06,68.06,62.50,62.50
United States,USA,NAT_TOTAL,2020-03-29,3.00,0,3.00,0,2.00,0,4.00,0,1.00,0,2.00,0,2.00,0,3.00,2.00,0,1.00,0.00,0.00,2.00,1,3.00,1.00,0.00,0.00,1.00,0,,124665,2191,72.69,72.69,72.14,72.14,67.26,67.26,68.06,68.06,62.50,62.50
United States,USA,NAT_TOTAL,2020-03-30,3.00,0,3.00,0,2.00,0,4.00,0,1.00,0,2.00,0,2.00,0,3.00,2.00,0,1.00,0.00,0.00,2.00,1,3.00,1.00,0.00,0.00,1.00,0,,143025,2509,72.69,72.69,72.14,72.14,67.26,67.26,68.06,68.06,62.50,62.50
United States,USA,NAT_TOTAL,2020-03-31,3.00,0,3.00,0,2.00,0,4.00,0,1.00,0,2.00,0,2.00,0,3.00,2.00,0,1.00,0.00,0.00,2.00,1,3.00,1.00,0.00,0.00,1.00,0,,164620,3170,72.69,72.69,72.14,72.14,67.26,67.26,68.06,68.06,62.50,62.50
United States,USA,NAT_TOTAL,2020-04-01,3.00,0,3.00,0,2.00,0,4.00,0,1.00,0,2.00,0,2.00,0,3.00,2.00,0,1.00,0.00,0.00,2.00,1,3.00,1.00,0.00,0.00,1.00,0,,189618,4079,72.69,72.69,72.14,72.14,67.26,67.26,68.06,68.06,62.50,62.50
United States,USA,NAT_TOTAL,2020-04-02,3.00,0,3.00,0,2.00,0,4.00,0,1.00,0,2.00,0,2.00,0,3.00,2.00,0,1.00,0.00,0.00,2.00,1,3.00,1.00,0.00,0.00,1.00,0,,216721,5138,72.69,72.69,72.14,72.14,67.26,67.26,68.06,68.06,62.50,62.50
United States,USA,NAT_TOTAL,2020-04-03,3.00,0,3.00,0,2.00,0,4.00,0,1.00,0,2.00,0,2.00,0,3.00,2.00,0,1.00,0.00,0.00,2.00,1,3.00,1.00,0.00,0.00,1.00,0,,245540,6053,72.69,72.69,72.14,72.14,67.26,67.26,68.06,68.06,62.50,62.50
United States,USA,NAT_TOTAL,2020-04-04,3.00,0,3.00,0,2.00,0,4.00,0,1.00,0,2.00,0,2.00,0,3.00,2.00,0,1.00,0.00,0.00,2.00,1,3.00,1.00,0.00,0.00,2.00,0,,277965,7157,72.69,72.69,72.14,72.14,69.05,69.05,70.14,70.14,62.50,62.50
United States,USA,NAT_TOTAL,2020-04-05,3.00,0,3.00,0,2.00,0,4.00,0,1.00,0,2.00,0,2.00,0,3.00,2.00,0,1.00,0.00,0.00,2.00,1,3.00,1.00,0.00,0.00,2.00,0,,312237,8501,72.69,72.69,72.14,72.14,69.05,69.05,70.14,70.14,62.50,62.50
United States,USA,NAT_TOTAL,2020-04-06,3.00,0,3.00,0,2.00,0,4.00,0,1.00,0,2.00,0,2.00,0,3.00,2.00,0,1.00,0.00,0.00,2.00,1,3.00,1.00,0.00,0.00,3.00,0,,337635,9647,72.69,72.69,72.14,72.14,70.83,70.83,72.22,72.22,62.50,62.50
United States,USA,NAT_TOTAL,2020-04-07,3.00,0,3.00,0,2.00,0,4.00,0,1.00,0,2.00,0,2.00,0,3.00,2.00,0,1.00,0.00,0.00,2.00,1,3.00,1.00,0.00,0.00,3.00,0,,368196,10989,72.69,72.69,72.14,72.14,70.83,70.83,72.22,72.22,62.50,62.50
United States,USA,NAT_TOTAL,2020-04-08,3.00,0,3.00,0,2.00,0,4.00,0,1.00,0,2.00,0,2.00,0,3.00,2.00,0,1.00,0.00,225000000.00,2.00,1,3.00,1.00,0.00,0.00,3.00,0,,398809,12895,72.69,72.69,72.14,72.14,70.83,70.83,72.22,72.22,62.50,62.50
United States,USA,NAT_TOTAL,2020-04-09,3.00,0,3.00,0,2.00,0,4.00,0,1.00,0,2.00,0,2.00,0,3.00,2.00,0,1.00,0.00,0.00,2.00,1,3.00,1.00,0.00,0.00,3.00,0,,432132,14817,72.69,72.69,72.14,72.14,70.83,70.83,72.22,72.22,62.50,62.50
United States,USA,NAT_TOTAL,2020-04-10,3.00,0,3.00,0,2.00,0,4.00,0,1.00,0,2.00,0,2.00,0,3.00,2.00,0,1.00,0.00,0.00,2.00,1,3.00,1.00,0.00,0.00,3.00,0,,466033,16690,72.69,72.69,72.14,72.14,70.83,70.83,72.22,72.22,62.50,62.50
United States,USA,NAT_TOTAL,2020-04-11,3.00,0,3.00,0,2.00,0,4.00,0,1.00,0,2.00,0,2.00,0,3.00,2.00,0,1.00,0.00,0.00,2.00,1,3.00,1.00,0.00,0.00,3.00,0,,501560,18777,72.69,72.69,72.14,72.14,70.83,70.83,72.22,72.22,62.50,62.50
United States,USA,NAT_TOTAL,2020-04-12,3.00,0,3.00,0,2.00,0,4.00,0,1.00,0,2.00,0,2.00,0,3.00,2.00,0,1.00,0.00,0.00,2.00,1,3.00,1.00,0.00,0.00,3.00,0,,529951,20608,72.69,72.69,72.14,72.14,70.83,70.83,72.22,72.22,62.50,62.50
United States,USA,NAT_TOTAL,2020-04-13,3.00,0,3.00,0,2.00,0,4.00,0,1.00,0,2.00,0,2.00,0,3.00,2.00,0,1.00,0.00,0.00,2.00,1,3.00,1.00,0.00,0.00,3.00,0,,557571,22108,72.69,72.69,72.14,72.14,70.83,70.83,72.22,72.22,62.50,62.50
United States,USA,NAT_TOTAL,2020-04-14,3.00,0,3.00,0,2.00,0,4.00,0,1.00,0,2.00,0,2.00,0,3.00,2.00,0,1.00,0.00,0.00,2.00,1,3.00,1.00,0.00,0.00,3.00,0,,582594,23649,72.69,72.69,72.14,72.14,70.83,70.83,72.22,72.22,62.50,62.50
United States,USA,NAT_TOTAL,2020-04-15,3.00,0,3.00,0,2.00,0,4.00,0,1.00,0,2.00,0,2.00,0,3.00,2.00,0,1.00,0.00,0.00,2.00,1,3.00,1.00,0.00,0.00,3.00,0,,609516,26057,72.69,72.69,72.14,72.14,70.83,70.83,72.22,72.22,62.50,62.50
United States,USA,NAT_TOTAL,2020-04-16,3.00,0,3.00,0,2.00,0,4.00,0,1.00,0,2.00,0,2.00,0,3.00,2.00,0,1.00,0.00,0.00,2.00,1,3.00,1.00,0.00,0.00,3.00,0,,639664,30985,72.69,72.69,72.14,72.14,70.83,70.83,72.22,72.22,62.50,62.50
United States,USA,NAT_TOTAL,2020-04-17,3.00,0,3.00,0,2.00,0,4.00,0,1.00,0,2.00,0,2.00,0,3.00,2.00,0,1.00,0.00,0.00,2.00,1,3.00,1.00,0.00,0.00,3.00,0,,671331,33284,72.69,72.69,72.14,72.14,70.83,70.83,72.22,72.22,62.50,62.50
United States,USA,NAT_TOTAL,2020-04-18,3.00,0,3.00,0,2.00,0,4.00,0,1.00,0,2.00,0,2.00,0,3.00,2.00,0,1.00,0.00,0.00,2.00,1,3.00,1.00,0.00,0.00,3.00,0,,702164,37054,72.69,72.69,72.14,72.14,70.83,70.83,72.22,72.22,62.50,62.50
United States,USA,NAT_TOTAL,2020-04-19,3.00,0,3.00,0,2.00,0,4.00,0,1.00,0,2.00,0,2.00,0,3.00,2.00,0,1.00,0.00,0.00,2.00,1,3.00,1.00,0.00,0.00,3.00,0,,735086,38910,72.69,72.69,72.14,72.14,70.83,70.83,72.22,72.22,62.50,62.50
United States,USA,NAT_TOTAL,2020-04-20,3.00,0,3.00,0,2.00,0,4.00,0,1.00,0,2.00,0,2.00,0,3.00,2.00,0,1.00,0.00,0.00,2.00,1,3.00,1.00,0.00,0.00,3.00,0,,759687,40682,72.69,72.69,72.14,72.14,70.83,70.83,72.22,72.22,62.50,62.50
United States,USA,NAT_TOTAL,2020-04-21,3.00,0,3.00,0,2.00,0,4.00,0,1.00,0,2.00,0,2.00,0,3.00,2.00,0,1.00,0.00,0.00,2.00,1,3.00,1.00,0.00,0.00,3.00,0,,787752,42539,72.69,72.69,72.14,72.14,70.83,70.83,72.22,72.22,62.50,62.50
United States,USA,NAT_TOTAL,2020-04-22,3.00,0,3.00,0,2.00,0,4.00,0,1.00,0,2.00,0,2.00,0,3.00,2.00,0,1.00,0.00,270000000.00,2.00,1,3.00,1.00,0.00,0.00,3.00,0,,825041,45063,72.69,72.69,72.14,72.14,70.83,70.83,72.22,72.22,62.50,62.50
United States,USA,NAT_TOTAL,2020-04-23,3.00,0,3.00,0,2.00,0,4.00,0,1.00,0,2.00,0,2.00,0,3.00,2.00,0,1.00,0.00,0.00,2.00,1,3.00,1.00,0.00,0.00,3.00,0,,842629,46784,72.69,72.69,72.14,72.14,70.83,70.83,72.22,72.22,62.50,62.50
United States,USA,NAT_TOTAL,2020-04-24,3.00,0,3.00,0,2.00,0,4.00,0,1.00,0,2.00,0,2.00,0,3.00,2.00,0,1.00,384000000000.00,0.00,2.00,1,3.00,1.00,100000000000.00,0.00,3.00,0,,869172,49963,72.69,72.69,72.14,72.14,70.83,70.83,72.22,72.22,62.50,62.50
United States,USA,NAT_TOTAL,2020-04-25,3.00,0,3.00,0,2.00,0,4.00,0,1.00,0,2.00,0,2.00,0,3.00,2.00,0,1.00,0.00,0.00,2.00,1,3.00,1.00,0.00,0.00,3.00,0,,890524,51017,72.69,72.69,72.14,72.14,70.83,70.83,72.22,72.22,62.50,62.50
United States,USA,NAT_TOTAL,2020-04-26,3.00,0,3.00,0,2.00,0,4.00,0,1.00,0,2.00,0,2.00,0,3.00,2.00,0,1.00,0.00,0.00,2.00,1,3.00,1.00,0.00,0.00,3.00,0,,939053,53189,72.69,72.69,72.14,72.14,70.83,70.83,72.22,72.22,62.50,62.50
United States,USA,NAT_TOTAL,2020-04-27,3.00,0,3.00,0,2.00,0,4.00,0,1.00,0,2.00,0,2.00,0,3.00,2.00,0,1.00,0.00,0.00,2.00,1,3.00,1.00,0.00,0.00,3.00,0,,965910,54876,72.69,72.69,72.14,72.14,70.83,70.83,72.22,72.22,62.50,62.50
United States,USA,NAT_TOTAL,2020-04-28,3.00,0,3.00,0,2.00,0,4.00,0,1.00,0,2.00,0,2.00,0,3.00,2.00,0,1.00,0.00,0.00,2.00,1,3.00,1.00,0.00,0.00,3.00,0,,988451,56245,72.69,72.69,72.14,72.14,70.83,70.83,72.22,72.22,62.50,62.50
United States,USA,NAT_TOTAL,2020-04-29,3.00,0,3.00,0,2.00,0,4.00,0,1.00,0,2.00,0,2.00,0,3.00,2.00,0,1.00,0.00,0.00,2.00,1,3.00,1.00,0.00,0.00,3.00,0,,1012583,58355,72.69,72.69,72.14,72.14,70.83,70.83,72.22,72.22,62.50,62.50
United States,USA,NAT_TOTAL,2020-04-30,3.00,0,3.00,0,2.00,0,4.00,0,1.00,0,2.00,0,2.00,0,3.00,2.00,0,1.00,0.00,0.00,2.00,1,3.00,1.00,0.00,0.00,3.00,0,,1039909,60966,72.69,72.69,72.14,72.14,70.83,70.83,72.22,72.22,62.50,62.50
United States,USA,NAT_TOTAL,2020-05-01,3.00,0,3.00,0,2.00,0,4.00,0,1.00,0,2.00,0,2.00,0,3.00,2.00,0,1.00,0.00,0.00,2.00,1,3.00,1.00,0.00,0.00,3.00,0,,1069826,63006,72.69,72.69,72.14,72.14,70.83,70.83,72.22,72.22,62.50,62.50
United States,USA,NAT_TOTAL,2020-05-02,3.00,0,3.00,0,2.00,0,4.00,0,1.00,0,2.00,0,2.00,0,3.00,2.00,0,1.00,0.00,0.00,2.00,1,3.00,1.00,0.00,0.00,3.00,0,,1103781,65068,72.69,72.69,72.14,72.14,70.83,70.83,72.22,72.22,62.50,62.50
United States,USA,NAT_TOTAL,2020-05-03,3.00,0,3.00,0,2.00,0,4.00,0,1.00,0,2.00,0,2.00,0,3.00,2.00,0,1.00,0.00,0.00,2.00,1,3.00,1.00,0.00,0.00,3.00,0,,1133069,66385,72.69,72.69,72.14,72.14,70.83,70.83,72.22,72.22,62.50,62.50
United States,USA,NAT_TOTAL,2020-05-04,3.00,0,3.00,0,2.00,0,4.00,0,1.00,0,2.00,0,2.00,0,3.00,2.00,0,1.00,0.00,0.00,2.00,1,3.00,1.00,0.00,0.00,3.00,0,,1158041,67682,72.69,72.69,72.14,72.14,70.83,70.83,72.22,72.22,62.50,62.50
United States,USA,NAT_TOTAL,2020-05-05,3.00,0,3.00,0,2.00,0,4.00,0,1.00,0,2.00,0,2.00,0,3.00,2.00,0,1.00,0.00,0.00,2.00,1,3.00,1.00,0.00,0.00,3.00,0,,1180634,68934,72.69,72.69,72.14,72.14,70.83,70.83,72.22,72.22,62.50,62.50
United States,USA,NAT_TOTAL,2020-05-06,3.00,0,3.00,0,2.00,0,4.00,0,1.00,0,2.00,0,2.00,0,3.00,2.00,0,1.00,0.00,0.00,2.00,1,3.00,1.00,0.00,0.00,3.00,0,,1204475,71078,72.69,72.69,72.14,72.14,70.83,70.83,72.22,72.22,62.50,62.50
United States,USA,NAT_TOTAL,2020-05-07,3.00,0,3.00,0,2.00,0,4.00,0,1.00,0,2.00,0,2.00,0,3.00,2.00,0,1.00,0.00,0.00,2.00,1,3.00,1.00,0.00,0.00,3.00,0,,1228603,73431,72.69,72.69,72.14,72.14,70.83,70.83,72.22,72.22,62.50,62.50
United States,USA,NAT_TOTAL,2020-05-08,3.00,0,3.00,0,2.00,0,4.00,0,1.00,0,2.00,0,2.00,0,3.00,2.00,0,1.00,0.00,0.00,2.00,1,3.00,1.00,0.00,0.00,3.00,0,,1256972,75670,72.69,72.69,72.14,72.14,70.83,70.83,72.22,72.22,62.50,62.50
United States,USA,NAT_TOTAL,2020-05-09,3.00,0,3.00,0,2.00,0,4.00,0,1.00,0,2.00,0,2.00,0,3.00,2.00,0,1.00,0.00,0.00,2.00,1,3.00,1.00,0.00,0.00,3.00,0,,1283929,77180,72.69,72.69,72.14,72.14,70.83,70.83,72.22,72.22,62.50,62.50
United States,USA,NAT_TOTAL,2020-05-10,3.00,0,3.00,0,2.00,0,4.00,0,1.00,0,2.00,0,2.00,0,3.00,2.00,0,1.00,0.00,0.00,2.00,1,3.00,1.00,0.00,0.00,3.00,0,,1309541,78794,72.69,72.69,72.14,72.14,70.83,70.83,72.22,72.22,62.50,62.50
United States,USA,NAT_TOTAL,2020-05-11,3.00,0,3.00,0,2.00,0,4.00,0,1.00,0,2.00,0,2.00,0,3.00,2.00,0,1.00,0.00,0.00,2.00,1,3.00,1.00,0.00,0.00,3.00,0,,1329799,79528,72.69,72.69,72.14,72.14,70.83,70.83,72.22,72.22,62.50,62.50
United States,USA,NAT_TOTAL,2020-05-12,3.00,0,3.00,0,2.00,0,4.00,0,1.00,0,2.00,0,2.00,0,3.00,2.00,0,1.00,0.00,0.00,2.00,1,3.00,1.00,0.00,0.00,3.00,0,,1347916,80684,72.69,72.69,72.14,72.14,70.83,70.83,72.22,72.22,62.50,62.50
United States,USA,NAT_TOTAL,2020-05-13,3.00,0,3.00,0,2.00,0,4.00,0,1.00,0,2.00,0,2.00,0,3.00,2.00,0,1.00,0.00,0.00,2.00,1,3.00,1.00,0.00,0.00,3.00,0,,1369964,82387,72.69,72.69,72.14,72.14,70.83,70.83,72.22,72.22,62.50,62.50
United States,USA,NAT_TOTAL,2020-05-14,3.00,0,3.00,0,2.00,0,4.00,0,1.00,0,2.00,0,2.00,0,3.00,2.00,0,1.00,0.00,0.00,2.00,1,3.00,1.00,0.00,0.00,3.00,0,,1390746,84133,72.69,72.69,72.14,72.14,70.83,70.83,72.22,72.22,62.50,62.50
United States,USA,NAT_TOTAL,2020-05-15,3.00,0,3.00,0,2.00,0,4.00,0,1.00,0,2.00,0,2.00,0,3.00,2.00,0,1.00,0.00,0.00,2.00,1,3.00,1.00,0.00,0.00,3.00,0,,1417889,85906,72.69,72.69,72.14,72.14,70.83,70.83,72.22,72.22,62.50,62.50
United States,USA,NAT_TOTAL,2020-05-16,3.00,0,3.00,0,2.00,0,4.00,0,1.00,0,2.00,0,2.00,0,3.00,2.00,0,1.00,0.00,0.00,2.00,1,3.00,1.00,0.00,0.00,3.00,0,,1443397,87568,72.69,72.69,72.14,72.14,70.83,70.83,72.22,72.22,62.50,62.50
United States,USA,NAT_TOTAL,2020-05-17,3.00,0,3.00,0,2.00,0,4.00,0,1.00,0,2.00,0,2.00,0,3.00,2.00,0,1.00,0.00,0.00,2.00,1,3.00,1.00,0.00,0.00,3.00,0,,1467884,88754,72.69,72.69,72.14,72.14,70.83,70.83,72.22,72.22,62.50,62.50
United States,USA,NAT_TOTAL,2020-05-18,3.00,0,3.00,0,2.00,0,4.00,0,1.00,0,2.00,0,2.00,0,3.00,2.00,0,1.00,0.00,0.00,2.00,1,3.00,1.00,0.00,0.00,3.00,0,,1486757,89562,72.69,72.69,72.14,72.14,70.83,70.83,72.22,72.22,62.50,62.50
United States,USA,NAT_TOTAL,2020-05-19,3.00,0,3.00,0,2.00,0,4.00,0,1.00,0,2.00,0,2.00,0,3.00,2.00,0,1.00,0.00,0.00,2.00,1,3.00,1.00,0.00,0.00,3.00,0,,1508598,90353,72.69,72.69,72.14,72.14,70.83,70.83,72.22,72.22,62.50,62.50
United States,USA,NAT_TOTAL,2020-05-20,3.00,0,3.00,0,2.00,0,4.00,0,1.00,0,2.00,0,2.00,0,3.00,2.00,0,1.00,0.00,0.00,2.00,1,3.00,1.00,0.00,0.00,3.00,0,,1528568,91921,72.69,72.69,72.14,72.14,70.83,70.83,72.22,72.22,62.50,62.50
United States,USA,NAT_TOTAL,2020-05-21,3.00,0,3.00,0,2.00,0,4.00,0,1.00,0,2.00,0,2.00,0,3.00,2.00,0,1.00,0.00,0.00,2.00,1,3.00,1.00,0.00,1200000000.00,3.00,0,,1551853,93439,72.69,72.69,72.14,72.14,70.83,70.83,72.22,72.22,62.50,62.50
United States,USA,NAT_TOTAL,2020-05-22,3.00,0,3.00,0,2.00,0,4.00,0,1.00,0,2.00,0,2.00,0,3.00,2.00,0,1.00,0.00,0.00,2.00,1,3.00,1.00,0.00,0.00,3.00,0,,1577287,94702,72.69,72.69,72.14,72.14,70.83,70.83,72.22,72.22,62.50,62.50
United States,USA,NAT_TOTAL,2020-05-23,3.00,0,3.00,0,2.00,0,4.00,0,1.00,0,2.00,0,2.00,0,3.00,2.00,0,1.00,0.00,0.00,2.00,1,3.00,1.00,0.00,0.00,3.00,0,,1601434,96007,72.69,72.69,72.14,72.14,70.83,70.83,72.22,72.22,62.50,62.50
United States,USA,NAT_TOTAL,2020-05-24,3.00,0,3.00,0,2.00,0,4.00,0,1.00,0,2.00,0,2.00,0,3.00,2.00,0,1.00,0.00,0.00,2.00,1,3.00,1.00,0.00,0.00,3.00,0,,1622670,97087,72.69,72.69,72.14,72.14,70.83,70.83,72.22,72.22,62.50,62.50
United States,USA,NAT_TOTAL,2020-05-25,3.00,0,3.00,0,2.00,0,4.00,0,1.00,0,2.00,0,2.00,0,3.00,2.00,0,1.00,0.00,0.00,2.00,1,3.00,1.00,0.00,0.00,3.00,0,,1643238,97720,72.69,72.69,72.14,72.14,70.83,70.83,72.22,72.22,62.50,62.50
United States,USA,NAT_TOTAL,2020-05-26,3.00,0,3.00,0,2.00,0,4.00,0,1.00,0,2.00,0,2.00,0,3.00,2.00,0,1.00,0.00,0.00,2.00,1,3.00,1.00,0.00,0.00,3.00,0,,1662302,98220,72.69,72.69,72.14,72.14,70.83,70.83,72.22,72.22,62.50,62.50
United States,USA,NAT_TOTAL,2020-05-27,3.00,0,3.00,0,2.00,0,4.00,0,1.00,0,2.00,0,2.00,0,3.00,2.00,0,1.00,0.00,0.00,2.00,1,3.00,1.00,0.00,0.00,3.00,0,,1681212,98916,72.69,72.69,72.14,72.14,70.83,70.83,72.22,72.22,62.50,62.50
United States,USA,NAT_TOTAL,2020-05-28,3.00,0,3.00,0,2.00,0,4.00,0,1.00,0,2.00,0,2.00,0,3.00,2.00,0,1.00,0.00,0.00,2.00,1,3.00,1.00,0.00,0.00,3.00,0,,1699933,100442,72.69,72.69,72.14,72.14,70.83,70.83,72.22,72.22,62.50,62.50
United States,USA,NAT_TOTAL,2020-05-29,3.00,0,3.00,0,2.00,0,4.00,0,1.00,0,2.00,0,2.00,0,3.00,2.00,0,1.00,0.00,0.00,2.00,1,3.00,1.00,0.00,0.00,3.00,0,,1721750,101617,72.69,72.69,72.14,72.14,70.83,70.83,72.22,72.22,62.50,62.50
United States,USA,NAT_TOTAL,2020-05-30,3.00,0,3.00,0,2.00,0,4.00,0,1.00,0,2.00,0,2.00,0,3.00,2.00,0,1.00,0.00,0.00,2.00,1,3.00,1.00,0.00,0.00,3.00,0,,1747087,102836,72.69,72.69,72.14,72.14,70.83,70.83,72.22,72.22,62.50,62.50
United States,USA,NAT_TOTAL,2020-05-31,3.00,0,3.00,0,2.00,0,4.00,0,1.00,0,2.00,0,2.00,0,3.00,2.00,0,1.00,0.00,0.00,2.00,1,3.00,1.00,0.00,0.00,3.00,0,,1770384,103781,72.69,72.69,72.14,72.14,70.83,70.83,72.22,72.22,62.50,62.50
United States,USA,NAT_TOTAL,2020-06-01,3.00,0,3.00,0,2.00,0,4.00,0,1.00,0,2.00,0,2.00,0,3.00,2.00,0,1.00,0.00,0.00,2.00,1,3.00,1.00,0.00,0.00,3.00,0,,1790191,104383,72.69,72.69,72.14,72.14,70.83,70.83,72.22,72.22,62.50,62.50
United States,USA,NAT_TOTAL,2020-06-02,3.00,0,3.00,0,2.00,0,4.00,0,1.00,0,2.00,0,2.00,0,3.00,2.00,0,1.00,0.00,0.00,2.00,1,3.00,1.00,0.00,0.00,3.00,0,,1811277,105147,72.69,72.69,72.14,72.14,70.83,70.83,72.22,72.22,62.50,62.50
United States,USA,NAT_TOTAL,2020-06-03,3.00,0,3.00,0,2.00,0,4.00,0,1.00,0,2.00,0,2.00,0,3.00,2.00,0,1.00,0.00,0.00,2.00,1,3.00,1.00,0.00,0.00,3.00,0,,1831821,106181,72.69,72.69,72.14,72.14,70.83,70.83,72.22,72.22,62.50,62.50
United States,USA,NAT_TOTAL,2020-06-04,3.00,0,3.00,0,2.00,0,4.00,0,1.00,0,2.00,0,2.00,0,3.00,2.00,0,1.00,0.00,0.00,2.00,1,3.00,1.00,0.00,0.00,3.00,0,,1851520,107175,72.69,72.69,72.14,72.14,70.83,70.83,72.22,72.22,62.50,62.50
United States,USA,NAT_TOTAL,2020-06-05,3.00,0,3.00,0,2.00,0,4.00,0,1.00,0,2.00,0,2.00,0,3.00,2.00,0,1.00,0.00,0.00,2.00,1,3.00,1.00,0.00,0.00,3.00,0,,1872660,108211,72.69,72.69,72.14,72.14,70.83,70.83,72.22,72.22,62.50,62.50
United States,USA,NAT_TOTAL,2020-06-06,3.00,0,3.00,0,2.00,0,4.00,0,1.00,0,2.00,0,2.00,0,3.00,2.00,0,1.00,0.00,0.00,2.00,1,3.00,1.00,0.00,0.00,3.00,0,,1897838,109143,72.69,72.69,72.14,72.14,70.83,70.83,72.22,72.22,62.50,62.50
United States,USA,NAT_TOTAL,2020-06-07,3.00,0,3.00,0,2.00,0,4.00,0,1.00,0,2.00,0,2.00,0,3.00,2.00,0,1.00,0.00,0.00,2.00,1,3.00,1.00,0.00,0.00,3.00,0,,1920061,109802,72.69,72.69,72.14,72.14,70.83,70.83,72.22,72.22,62.50,62.50
United States,USA,NAT_TOTAL,2020-06-08,3.00,0,3.00,0,2.00,0,4.00,0,1.00,0,2.00,0,2.00,0,3.00,2.00,0,1.00,0.00,0.00,2.00,1,3.00,1.00,0.00,0.00,3.00,0,,1942363,110514,72.69,72.69,72.14,72.14,70.83,70.83,72.22,72.22,62.50,62.50
United States,USA,NAT_TOTAL,2020-06-09,3.00,0,3.00,0,2.00,0,4.00,0,1.00,0,2.00,0,2.00,0,3.00,2.00,0,1.00,0.00,0.00,2.00,1,3.00,1.00,0.00,0.00,3.00,0,,1961185,111007,72.69,72.69,72.14,72.14,70.83,70.83,72.22,72.22,62.50,62.50
United States,USA,NAT_TOTAL,2020-06-10,3.00,0,3.00,0,2.00,0,4.00,0,1.00,0,2.00,0,2.00,0,3.00,2.00,0,1.00,0.00,0.00,2.00,1,3.00,1.00,0.00,0.00,3.00,0,,1979850,112006,72.69,72.69,72.14,72.14,70.83,70.83,72.22,72.22,62.50,62.50
United States,USA,NAT_TOTAL,2020-06-11,3.00,0,3.00,0,2.00,0,4.00,0,1.00,0,2.00,0,2.00,0,3.00,2.00,0,1.00,0.00,0.00,2.00,1,3.00,1.00,0.00,0.00,3.00,0,,2000464,112924,72.69,72.69,72.14,72.14,70.83,70.83,72.22,72.22,62.50,62.50
United States,USA,NAT_TOTAL,2020-06-12,3.00,0,3.00,0,2.00,0,4.00,0,1.00,0,2.00,0,2.00,0,3.00,2.00,0,1.00,0.00,0.00,2.00,1,3.00,1.00,0.00,0.00,3.00,0,,2023347,113820,72.69,72.69,72.14,72.14,70.83,70.83,72.22,72.22,62.50,62.50
United States,USA,NAT_TOTAL,2020-06-13,3.00,0,3.00,0,2.00,0,4.00,0,1.00,0,2.00,0,2.00,0,3.00,2.00,0,1.00,0.00,0.00,2.00,1,3.00,1.00,0.00,0.00,3.00,0,,2048986,114669,72.69,72.69,72.14,72.14,70.83,70.83,72.22,72.22,62.50,62.50
United States,USA,NAT_TOTAL,2020-06-14,3.00,0,3.00,0,2.00,0,4.00,0,1.00,0,2.00,0,2.00,0,3.00,2.00,0,1.00,0.00,0.00,2.00,1,3.00,1.00,0.00,0.00,3.00,0,,2074526,115436,72.69,72.69,72.14,72.14,70.83,70.83,72.22,72.22,62.50,62.50
United States,USA,NAT_TOTAL,2020-06-15,3.00,0,2.00,0,2.00,0,4.00,0,1.00,0,2.00,0,2.00,0,3.00,2.00,0,1.00,0.00,0.00,2.00,1,3.00,1.00,0.00,0.00,3.00,0,,2094069,115732,68.98,68.98,68.57,68.57,68.45,68.45,69.44,69.44,62.50,62.50
United States,USA,NAT_TOTAL,2020-06-16,3.00,0,2.00,0,2.00,0,4.00,0,1.00,0,2.00,0,2.00,0,3.00,2.00,0,1.00,0.00,0.00,2.00,1,3.00,1.00,0.00,0.00,3.00,0,,2114026,116127,68.98,68.98,68.57,68.57,68.45,68.45,69.44,69.44,62.50,62.50
United States,USA,NAT_TOTAL,2020-06-17,3.00,0,2.00,0,2.00,0,4.00,0,1.00,0,2.00,0,2.00,0,3.00,2.00,0,1.00,0.00,0.00,2.00,1,3.00,1.00,0.00,0.00,3.00,0,,2137731,116963,68.98,68.98,68.57,68.57,68.45,68.45,69.44,69.44,62.50,62.50
