Date,Rank,Symbol,Name,Log Return,News title--source
2020-03-13,1,XLF,Financials,0.123602465,In hardest-hit states-- coronavirus is grinding justice to a halt--cnn.com	What life is like inside the coronavirus containment zone in New Rochelle-- New York--cnn.com	Jerry Falwell Jr. needs to stop talking about the coronavirus. Like-- now.--cnn.com	Staffers on top presidential campaigns told to work from home due to coronavirus pandemic--cnn.com	Here's what Trump's coronavirus emergency declaration does--cnn.com	Our brains on coronavirus--cnn.com	Gloria Gaynor fights coronavirus by taking her hit song 'I Will Survive' to the sink--cnn.com	Major sports leagues in the US halt play or exclude fans over coronavirus outbreaks--cnn.com	How US spy agencies are tracking the coronavirus pandemic--cnn.com	Louisiana will delay presidential primary due to coronavirus--cnn.com	Hello-- Boomer? It's Millennials. We need to talk about coronavirus--cnn.com	Trudeau urges Canadians to curtail travel as he self-isolates due to his wife's positive coronavirus test--cnn.com	Trump's positions on FISA and coronavirus responses stoking anxiety on Capitol Hill--cnn.com	What actually happens during a coronavirus test?--cnn.com	Worried about coronavirus? If your loved one is over 60-- read this--cnn.com	What you need to know about coronavirus on Friday-- March 13--cnn.com	Airbnb is expanding its coronavirus response--cnn.com	READ: Text of Trump's national emergency declaration over coronavirus--cnn.com	Why the impact of coronavirus could be particularly bad on college campuses--cnn.com	How and when you should be tested for the coronavirus--cnn.com	Mount Everest closed over coronavirus fears--cnn.com	How this South Korean company created coronavirus test kits in three weeks--cnn.com	Vendors-- ushers-- other hourly workers pay the price for sports' coronavirus shutdown--cnn.com	Why it matters A LOT that Trump hasn't been tested for coronavirus--cnn.com	Coronavirus leaves students in limbo as campuses scramble to contain pandemic--cnn.com	Tom Hanks and Rita Wilson share update after coronavirus diagnosis--cnn.com	What to do if there's a coronavirus case in your neighborhood or apartment building--cnn.com	The coronavirus has officials running the world from home--cnn.com	Australian official who met with Ivanka Trump and Barr last week tests positive for coronavirus--cnn.com	March 12 coronavirus news--cnn.com	Pelosi says negotiators 'close to an agreement' on coronavirus relief-- hopes for deal Friday--cnn.com	CEO of huge UK company says he has coronavirus--cnn.com	Finding God online: People turn to live-streaming religious services during coronavirus pandemic--cnn.com	For many Americans-- the coronavirus pandemic means a normal life is on hold--cnn.com	CIA identifies a suspected case of coronavirus in its workforce in Washington--cnn.com	Meet the woman fighting coronavirus misinformation online--cnn.com	Sophie Trudeau-- wife of Canadian Prime Minister-- tests positive for coronavirus--cnn.com	Serena Williams to spend the next 6 weeks in solitude due to coronavirus pandemic--cnn.com	JetBlue bans passenger who notified crew after landing that he'd tested positive for coronavirus--cnn.com	ESPN and other sports networks need to fill their air now that coronavirus put live sports on hold--cnn.com	Watch the full CNN/Facebook coronavirus town hall--cnn.com	Confusion over the availability and criteria for coronavirus testing is leaving sick people wondering if they're infected--cnn.com	US summons Chinese ambassador over coronavirus conspiracy theory--cnn.com	A Seattle chef is closing his restaurants temporarily because of coronavirus-- leaving 800 employees jobless--cnn.com	Sick Heidi Klum says she hasn't been able to get tested for coronavirus--cnn.com	The movies that predicted an outbreak like coronavirus--cnn.com	What the US can learn from Singapore's coronavirus strategy--cnn.com	The coronavirus pandemic is closing schools. How will kids eat?--cnn.com	Man awaiting result of coronavirus test at Washington quarantine motel ignored security guard and left--cnn.com	Schools are closing because of coronavirus. Here is how you can help hungry kids--cnn.com	Doctor: How to reduce your vulnerability to coronavirus -- when sleeping--cnn.com	Health officials often turn to praising Trump when facing tough coronavirus questions--cnn.com	Why no one is reading your coronavirus emails--cnn.com	Fact check: Trump falsely claims anybody who returns from Europe is being tested for coronavirus--cnn.com	Outbreak of coronavirus adds to the risk of miscalculation between global enemies--cnn.com	Will warmer weather help fight the coronavirus? Singapore and Australia suggest maybe not--cnn.com	Trump grows more irate as his attempts to contain coronavirus fallout fail--cnn.com	How Fox News misled viewers about the coronavirus--cnn.com	Source: Trump is concerned about coming into contact with people infected with coronavirus--cnn.com	How to prepare if coronavirus might cut your income--cnn.com	If you're a college student affected by coronavirus or the parent of one-- here's what you need to know--cnn.com	Putin and Xi are using the coronavirus crisis to extend their control. Across the world-- Trump struggles to keep up--cnn.com	No-- Dean Koontz did not predict the coronavirus in a 1981 novel--cnn.com	6 of your latest coronavirus questions-- answered--cnn.com	Cruise lines Princess and Viking halt all cruises as coronavirus spreads--cnn.com	These states have been hit the hardest by coronavirus. Here's what they're doing to fight the spread--cnn.com	5 things to know for March 13: Coronavirus-- Iraq-- election-- homelessness-- USWNT--cnn.com	Satellite images show Iran building burial pits for coronavirus victims--cnn.com	Here's what this US coronavirus survivor in Seattle learned when she was sick--cnn.com	Cybercriminals are trying to cash in on the coronavirus-- experts warn--cnn.com	The US is starting to look like Italy on coronavirus lockdown. It could learn a thing or two--cnn.com	Diplomat at the UN tests positive for coronavirus--cnn.com	Coronavirus myths and misinformation-- debunked--cnn.com	How to prepare if coronavirus might cut your income--cnn.com	Global stocks pull back from the edge after historic sell-off--cnn.com
2020-03-13,10,XLY,Consumer Discretionary,0.06002614,In hardest-hit states-- coronavirus is grinding justice to a halt--cnn.com	What life is like inside the coronavirus containment zone in New Rochelle-- New York--cnn.com	Jerry Falwell Jr. needs to stop talking about the coronavirus. Like-- now.--cnn.com	Staffers on top presidential campaigns told to work from home due to coronavirus pandemic--cnn.com	Here's what Trump's coronavirus emergency declaration does--cnn.com	Our brains on coronavirus--cnn.com	Gloria Gaynor fights coronavirus by taking her hit song 'I Will Survive' to the sink--cnn.com	Major sports leagues in the US halt play or exclude fans over coronavirus outbreaks--cnn.com	How US spy agencies are tracking the coronavirus pandemic--cnn.com	Louisiana will delay presidential primary due to coronavirus--cnn.com	Hello-- Boomer? It's Millennials. We need to talk about coronavirus--cnn.com	Trudeau urges Canadians to curtail travel as he self-isolates due to his wife's positive coronavirus test--cnn.com	Trump's positions on FISA and coronavirus responses stoking anxiety on Capitol Hill--cnn.com	What actually happens during a coronavirus test?--cnn.com	Worried about coronavirus? If your loved one is over 60-- read this--cnn.com	What you need to know about coronavirus on Friday-- March 13--cnn.com	Airbnb is expanding its coronavirus response--cnn.com	READ: Text of Trump's national emergency declaration over coronavirus--cnn.com	Why the impact of coronavirus could be particularly bad on college campuses--cnn.com	How and when you should be tested for the coronavirus--cnn.com	Mount Everest closed over coronavirus fears--cnn.com	How this South Korean company created coronavirus test kits in three weeks--cnn.com	Vendors-- ushers-- other hourly workers pay the price for sports' coronavirus shutdown--cnn.com	Why it matters A LOT that Trump hasn't been tested for coronavirus--cnn.com	Coronavirus leaves students in limbo as campuses scramble to contain pandemic--cnn.com	Tom Hanks and Rita Wilson share update after coronavirus diagnosis--cnn.com	What to do if there's a coronavirus case in your neighborhood or apartment building--cnn.com	The coronavirus has officials running the world from home--cnn.com	Australian official who met with Ivanka Trump and Barr last week tests positive for coronavirus--cnn.com	March 12 coronavirus news--cnn.com	Pelosi says negotiators 'close to an agreement' on coronavirus relief-- hopes for deal Friday--cnn.com	CEO of huge UK company says he has coronavirus--cnn.com	Finding God online: People turn to live-streaming religious services during coronavirus pandemic--cnn.com	For many Americans-- the coronavirus pandemic means a normal life is on hold--cnn.com	CIA identifies a suspected case of coronavirus in its workforce in Washington--cnn.com	Meet the woman fighting coronavirus misinformation online--cnn.com	Sophie Trudeau-- wife of Canadian Prime Minister-- tests positive for coronavirus--cnn.com	Serena Williams to spend the next 6 weeks in solitude due to coronavirus pandemic--cnn.com	JetBlue bans passenger who notified crew after landing that he'd tested positive for coronavirus--cnn.com	ESPN and other sports networks need to fill their air now that coronavirus put live sports on hold--cnn.com	Watch the full CNN/Facebook coronavirus town hall--cnn.com	Confusion over the availability and criteria for coronavirus testing is leaving sick people wondering if they're infected--cnn.com	US summons Chinese ambassador over coronavirus conspiracy theory--cnn.com	A Seattle chef is closing his restaurants temporarily because of coronavirus-- leaving 800 employees jobless--cnn.com	Sick Heidi Klum says she hasn't been able to get tested for coronavirus--cnn.com	The movies that predicted an outbreak like coronavirus--cnn.com	What the US can learn from Singapore's coronavirus strategy--cnn.com	The coronavirus pandemic is closing schools. How will kids eat?--cnn.com	Man awaiting result of coronavirus test at Washington quarantine motel ignored security guard and left--cnn.com	Schools are closing because of coronavirus. Here is how you can help hungry kids--cnn.com	Doctor: How to reduce your vulnerability to coronavirus -- when sleeping--cnn.com	Health officials often turn to praising Trump when facing tough coronavirus questions--cnn.com	Why no one is reading your coronavirus emails--cnn.com	Fact check: Trump falsely claims anybody who returns from Europe is being tested for coronavirus--cnn.com	Outbreak of coronavirus adds to the risk of miscalculation between global enemies--cnn.com	Will warmer weather help fight the coronavirus? Singapore and Australia suggest maybe not--cnn.com	Trump grows more irate as his attempts to contain coronavirus fallout fail--cnn.com	How Fox News misled viewers about the coronavirus--cnn.com	Source: Trump is concerned about coming into contact with people infected with coronavirus--cnn.com	How to prepare if coronavirus might cut your income--cnn.com	If you're a college student affected by coronavirus or the parent of one-- here's what you need to know--cnn.com	Putin and Xi are using the coronavirus crisis to extend their control. Across the world-- Trump struggles to keep up--cnn.com	No-- Dean Koontz did not predict the coronavirus in a 1981 novel--cnn.com	6 of your latest coronavirus questions-- answered--cnn.com	Cruise lines Princess and Viking halt all cruises as coronavirus spreads--cnn.com	These states have been hit the hardest by coronavirus. Here's what they're doing to fight the spread--cnn.com	5 things to know for March 13: Coronavirus-- Iraq-- election-- homelessness-- USWNT--cnn.com	Satellite images show Iran building burial pits for coronavirus victims--cnn.com	Here's what this US coronavirus survivor in Seattle learned when she was sick--cnn.com	Cybercriminals are trying to cash in on the coronavirus-- experts warn--cnn.com	The US is starting to look like Italy on coronavirus lockdown. It could learn a thing or two--cnn.com	Diplomat at the UN tests positive for coronavirus--cnn.com	Coronavirus myths and misinformation-- debunked--cnn.com	How to prepare if coronavirus might cut your income--cnn.com	Global stocks pull back from the edge after historic sell-off--cnn.com
2020-03-13,11,XLU,Utilities,0.053056225,In hardest-hit states-- coronavirus is grinding justice to a halt--cnn.com	What life is like inside the coronavirus containment zone in New Rochelle-- New York--cnn.com	Jerry Falwell Jr. needs to stop talking about the coronavirus. Like-- now.--cnn.com	Staffers on top presidential campaigns told to work from home due to coronavirus pandemic--cnn.com	Here's what Trump's coronavirus emergency declaration does--cnn.com	Our brains on coronavirus--cnn.com	Gloria Gaynor fights coronavirus by taking her hit song 'I Will Survive' to the sink--cnn.com	Major sports leagues in the US halt play or exclude fans over coronavirus outbreaks--cnn.com	How US spy agencies are tracking the coronavirus pandemic--cnn.com	Louisiana will delay presidential primary due to coronavirus--cnn.com	Hello-- Boomer? It's Millennials. We need to talk about coronavirus--cnn.com	Trudeau urges Canadians to curtail travel as he self-isolates due to his wife's positive coronavirus test--cnn.com	Trump's positions on FISA and coronavirus responses stoking anxiety on Capitol Hill--cnn.com	What actually happens during a coronavirus test?--cnn.com	Worried about coronavirus? If your loved one is over 60-- read this--cnn.com	What you need to know about coronavirus on Friday-- March 13--cnn.com	Airbnb is expanding its coronavirus response--cnn.com	READ: Text of Trump's national emergency declaration over coronavirus--cnn.com	Why the impact of coronavirus could be particularly bad on college campuses--cnn.com	How and when you should be tested for the coronavirus--cnn.com	Mount Everest closed over coronavirus fears--cnn.com	How this South Korean company created coronavirus test kits in three weeks--cnn.com	Vendors-- ushers-- other hourly workers pay the price for sports' coronavirus shutdown--cnn.com	Why it matters A LOT that Trump hasn't been tested for coronavirus--cnn.com	Coronavirus leaves students in limbo as campuses scramble to contain pandemic--cnn.com	Tom Hanks and Rita Wilson share update after coronavirus diagnosis--cnn.com	What to do if there's a coronavirus case in your neighborhood or apartment building--cnn.com	The coronavirus has officials running the world from home--cnn.com	Australian official who met with Ivanka Trump and Barr last week tests positive for coronavirus--cnn.com	March 12 coronavirus news--cnn.com	Pelosi says negotiators 'close to an agreement' on coronavirus relief-- hopes for deal Friday--cnn.com	CEO of huge UK company says he has coronavirus--cnn.com	Finding God online: People turn to live-streaming religious services during coronavirus pandemic--cnn.com	For many Americans-- the coronavirus pandemic means a normal life is on hold--cnn.com	CIA identifies a suspected case of coronavirus in its workforce in Washington--cnn.com	Meet the woman fighting coronavirus misinformation online--cnn.com	Sophie Trudeau-- wife of Canadian Prime Minister-- tests positive for coronavirus--cnn.com	Serena Williams to spend the next 6 weeks in solitude due to coronavirus pandemic--cnn.com	JetBlue bans passenger who notified crew after landing that he'd tested positive for coronavirus--cnn.com	ESPN and other sports networks need to fill their air now that coronavirus put live sports on hold--cnn.com	Watch the full CNN/Facebook coronavirus town hall--cnn.com	Confusion over the availability and criteria for coronavirus testing is leaving sick people wondering if they're infected--cnn.com	US summons Chinese ambassador over coronavirus conspiracy theory--cnn.com	A Seattle chef is closing his restaurants temporarily because of coronavirus-- leaving 800 employees jobless--cnn.com	Sick Heidi Klum says she hasn't been able to get tested for coronavirus--cnn.com	The movies that predicted an outbreak like coronavirus--cnn.com	What the US can learn from Singapore's coronavirus strategy--cnn.com	The coronavirus pandemic is closing schools. How will kids eat?--cnn.com	Man awaiting result of coronavirus test at Washington quarantine motel ignored security guard and left--cnn.com	Schools are closing because of coronavirus. Here is how you can help hungry kids--cnn.com	Doctor: How to reduce your vulnerability to coronavirus -- when sleeping--cnn.com	Health officials often turn to praising Trump when facing tough coronavirus questions--cnn.com	Why no one is reading your coronavirus emails--cnn.com	Fact check: Trump falsely claims anybody who returns from Europe is being tested for coronavirus--cnn.com	Outbreak of coronavirus adds to the risk of miscalculation between global enemies--cnn.com	Will warmer weather help fight the coronavirus? Singapore and Australia suggest maybe not--cnn.com	Trump grows more irate as his attempts to contain coronavirus fallout fail--cnn.com	How Fox News misled viewers about the coronavirus--cnn.com	Source: Trump is concerned about coming into contact with people infected with coronavirus--cnn.com	How to prepare if coronavirus might cut your income--cnn.com	If you're a college student affected by coronavirus or the parent of one-- here's what you need to know--cnn.com	Putin and Xi are using the coronavirus crisis to extend their control. Across the world-- Trump struggles to keep up--cnn.com	No-- Dean Koontz did not predict the coronavirus in a 1981 novel--cnn.com	6 of your latest coronavirus questions-- answered--cnn.com	Cruise lines Princess and Viking halt all cruises as coronavirus spreads--cnn.com	These states have been hit the hardest by coronavirus. Here's what they're doing to fight the spread--cnn.com	5 things to know for March 13: Coronavirus-- Iraq-- election-- homelessness-- USWNT--cnn.com	Satellite images show Iran building burial pits for coronavirus victims--cnn.com	Here's what this US coronavirus survivor in Seattle learned when she was sick--cnn.com	Cybercriminals are trying to cash in on the coronavirus-- experts warn--cnn.com	The US is starting to look like Italy on coronavirus lockdown. It could learn a thing or two--cnn.com	Diplomat at the UN tests positive for coronavirus--cnn.com	Coronavirus myths and misinformation-- debunked--cnn.com	How to prepare if coronavirus might cut your income--cnn.com	Global stocks pull back from the edge after historic sell-off--cnn.com
2020-03-13,2,XLK,Technology,0.110932276,In hardest-hit states-- coronavirus is grinding justice to a halt--cnn.com	What life is like inside the coronavirus containment zone in New Rochelle-- New York--cnn.com	Jerry Falwell Jr. needs to stop talking about the coronavirus. Like-- now.--cnn.com	Staffers on top presidential campaigns told to work from home due to coronavirus pandemic--cnn.com	Here's what Trump's coronavirus emergency declaration does--cnn.com	Our brains on coronavirus--cnn.com	Gloria Gaynor fights coronavirus by taking her hit song 'I Will Survive' to the sink--cnn.com	Major sports leagues in the US halt play or exclude fans over coronavirus outbreaks--cnn.com	How US spy agencies are tracking the coronavirus pandemic--cnn.com	Louisiana will delay presidential primary due to coronavirus--cnn.com	Hello-- Boomer? It's Millennials. We need to talk about coronavirus--cnn.com	Trudeau urges Canadians to curtail travel as he self-isolates due to his wife's positive coronavirus test--cnn.com	Trump's positions on FISA and coronavirus responses stoking anxiety on Capitol Hill--cnn.com	What actually happens during a coronavirus test?--cnn.com	Worried about coronavirus? If your loved one is over 60-- read this--cnn.com	What you need to know about coronavirus on Friday-- March 13--cnn.com	Airbnb is expanding its coronavirus response--cnn.com	READ: Text of Trump's national emergency declaration over coronavirus--cnn.com	Why the impact of coronavirus could be particularly bad on college campuses--cnn.com	How and when you should be tested for the coronavirus--cnn.com	Mount Everest closed over coronavirus fears--cnn.com	How this South Korean company created coronavirus test kits in three weeks--cnn.com	Vendors-- ushers-- other hourly workers pay the price for sports' coronavirus shutdown--cnn.com	Why it matters A LOT that Trump hasn't been tested for coronavirus--cnn.com	Coronavirus leaves students in limbo as campuses scramble to contain pandemic--cnn.com	Tom Hanks and Rita Wilson share update after coronavirus diagnosis--cnn.com	What to do if there's a coronavirus case in your neighborhood or apartment building--cnn.com	The coronavirus has officials running the world from home--cnn.com	Australian official who met with Ivanka Trump and Barr last week tests positive for coronavirus--cnn.com	March 12 coronavirus news--cnn.com	Pelosi says negotiators 'close to an agreement' on coronavirus relief-- hopes for deal Friday--cnn.com	CEO of huge UK company says he has coronavirus--cnn.com	Finding God online: People turn to live-streaming religious services during coronavirus pandemic--cnn.com	For many Americans-- the coronavirus pandemic means a normal life is on hold--cnn.com	CIA identifies a suspected case of coronavirus in its workforce in Washington--cnn.com	Meet the woman fighting coronavirus misinformation online--cnn.com	Sophie Trudeau-- wife of Canadian Prime Minister-- tests positive for coronavirus--cnn.com	Serena Williams to spend the next 6 weeks in solitude due to coronavirus pandemic--cnn.com	JetBlue bans passenger who notified crew after landing that he'd tested positive for coronavirus--cnn.com	ESPN and other sports networks need to fill their air now that coronavirus put live sports on hold--cnn.com	Watch the full CNN/Facebook coronavirus town hall--cnn.com	Confusion over the availability and criteria for coronavirus testing is leaving sick people wondering if they're infected--cnn.com	US summons Chinese ambassador over coronavirus conspiracy theory--cnn.com	A Seattle chef is closing his restaurants temporarily because of coronavirus-- leaving 800 employees jobless--cnn.com	Sick Heidi Klum says she hasn't been able to get tested for coronavirus--cnn.com	The movies that predicted an outbreak like coronavirus--cnn.com	What the US can learn from Singapore's coronavirus strategy--cnn.com	The coronavirus pandemic is closing schools. How will kids eat?--cnn.com	Man awaiting result of coronavirus test at Washington quarantine motel ignored security guard and left--cnn.com	Schools are closing because of coronavirus. Here is how you can help hungry kids--cnn.com	Doctor: How to reduce your vulnerability to coronavirus -- when sleeping--cnn.com	Health officials often turn to praising Trump when facing tough coronavirus questions--cnn.com	Why no one is reading your coronavirus emails--cnn.com	Fact check: Trump falsely claims anybody who returns from Europe is being tested for coronavirus--cnn.com	Outbreak of coronavirus adds to the risk of miscalculation between global enemies--cnn.com	Will warmer weather help fight the coronavirus? Singapore and Australia suggest maybe not--cnn.com	Trump grows more irate as his attempts to contain coronavirus fallout fail--cnn.com	How Fox News misled viewers about the coronavirus--cnn.com	Source: Trump is concerned about coming into contact with people infected with coronavirus--cnn.com	How to prepare if coronavirus might cut your income--cnn.com	If you're a college student affected by coronavirus or the parent of one-- here's what you need to know--cnn.com	Putin and Xi are using the coronavirus crisis to extend their control. Across the world-- Trump struggles to keep up--cnn.com	No-- Dean Koontz did not predict the coronavirus in a 1981 novel--cnn.com	6 of your latest coronavirus questions-- answered--cnn.com	Cruise lines Princess and Viking halt all cruises as coronavirus spreads--cnn.com	These states have been hit the hardest by coronavirus. Here's what they're doing to fight the spread--cnn.com	5 things to know for March 13: Coronavirus-- Iraq-- election-- homelessness-- USWNT--cnn.com	Satellite images show Iran building burial pits for coronavirus victims--cnn.com	Here's what this US coronavirus survivor in Seattle learned when she was sick--cnn.com	Cybercriminals are trying to cash in on the coronavirus-- experts warn--cnn.com	The US is starting to look like Italy on coronavirus lockdown. It could learn a thing or two--cnn.com	Diplomat at the UN tests positive for coronavirus--cnn.com	Coronavirus myths and misinformation-- debunked--cnn.com	How to prepare if coronavirus might cut your income--cnn.com	Global stocks pull back from the edge after historic sell-off--cnn.com
2020-03-13,3,XLE,Energy,0.08828303,In hardest-hit states-- coronavirus is grinding justice to a halt--cnn.com	What life is like inside the coronavirus containment zone in New Rochelle-- New York--cnn.com	Jerry Falwell Jr. needs to stop talking about the coronavirus. Like-- now.--cnn.com	Staffers on top presidential campaigns told to work from home due to coronavirus pandemic--cnn.com	Here's what Trump's coronavirus emergency declaration does--cnn.com	Our brains on coronavirus--cnn.com	Gloria Gaynor fights coronavirus by taking her hit song 'I Will Survive' to the sink--cnn.com	Major sports leagues in the US halt play or exclude fans over coronavirus outbreaks--cnn.com	How US spy agencies are tracking the coronavirus pandemic--cnn.com	Louisiana will delay presidential primary due to coronavirus--cnn.com	Hello-- Boomer? It's Millennials. We need to talk about coronavirus--cnn.com	Trudeau urges Canadians to curtail travel as he self-isolates due to his wife's positive coronavirus test--cnn.com	Trump's positions on FISA and coronavirus responses stoking anxiety on Capitol Hill--cnn.com	What actually happens during a coronavirus test?--cnn.com	Worried about coronavirus? If your loved one is over 60-- read this--cnn.com	What you need to know about coronavirus on Friday-- March 13--cnn.com	Airbnb is expanding its coronavirus response--cnn.com	READ: Text of Trump's national emergency declaration over coronavirus--cnn.com	Why the impact of coronavirus could be particularly bad on college campuses--cnn.com	How and when you should be tested for the coronavirus--cnn.com	Mount Everest closed over coronavirus fears--cnn.com	How this South Korean company created coronavirus test kits in three weeks--cnn.com	Vendors-- ushers-- other hourly workers pay the price for sports' coronavirus shutdown--cnn.com	Why it matters A LOT that Trump hasn't been tested for coronavirus--cnn.com	Coronavirus leaves students in limbo as campuses scramble to contain pandemic--cnn.com	Tom Hanks and Rita Wilson share update after coronavirus diagnosis--cnn.com	What to do if there's a coronavirus case in your neighborhood or apartment building--cnn.com	The coronavirus has officials running the world from home--cnn.com	Australian official who met with Ivanka Trump and Barr last week tests positive for coronavirus--cnn.com	March 12 coronavirus news--cnn.com	Pelosi says negotiators 'close to an agreement' on coronavirus relief-- hopes for deal Friday--cnn.com	CEO of huge UK company says he has coronavirus--cnn.com	Finding God online: People turn to live-streaming religious services during coronavirus pandemic--cnn.com	For many Americans-- the coronavirus pandemic means a normal life is on hold--cnn.com	CIA identifies a suspected case of coronavirus in its workforce in Washington--cnn.com	Meet the woman fighting coronavirus misinformation online--cnn.com	Sophie Trudeau-- wife of Canadian Prime Minister-- tests positive for coronavirus--cnn.com	Serena Williams to spend the next 6 weeks in solitude due to coronavirus pandemic--cnn.com	JetBlue bans passenger who notified crew after landing that he'd tested positive for coronavirus--cnn.com	ESPN and other sports networks need to fill their air now that coronavirus put live sports on hold--cnn.com	Watch the full CNN/Facebook coronavirus town hall--cnn.com	Confusion over the availability and criteria for coronavirus testing is leaving sick people wondering if they're infected--cnn.com	US summons Chinese ambassador over coronavirus conspiracy theory--cnn.com	A Seattle chef is closing his restaurants temporarily because of coronavirus-- leaving 800 employees jobless--cnn.com	Sick Heidi Klum says she hasn't been able to get tested for coronavirus--cnn.com	The movies that predicted an outbreak like coronavirus--cnn.com	What the US can learn from Singapore's coronavirus strategy--cnn.com	The coronavirus pandemic is closing schools. How will kids eat?--cnn.com	Man awaiting result of coronavirus test at Washington quarantine motel ignored security guard and left--cnn.com	Schools are closing because of coronavirus. Here is how you can help hungry kids--cnn.com	Doctor: How to reduce your vulnerability to coronavirus -- when sleeping--cnn.com	Health officials often turn to praising Trump when facing tough coronavirus questions--cnn.com	Why no one is reading your coronavirus emails--cnn.com	Fact check: Trump falsely claims anybody who returns from Europe is being tested for coronavirus--cnn.com	Outbreak of coronavirus adds to the risk of miscalculation between global enemies--cnn.com	Will warmer weather help fight the coronavirus? Singapore and Australia suggest maybe not--cnn.com	Trump grows more irate as his attempts to contain coronavirus fallout fail--cnn.com	How Fox News misled viewers about the coronavirus--cnn.com	Source: Trump is concerned about coming into contact with people infected with coronavirus--cnn.com	How to prepare if coronavirus might cut your income--cnn.com	If you're a college student affected by coronavirus or the parent of one-- here's what you need to know--cnn.com	Putin and Xi are using the coronavirus crisis to extend their control. Across the world-- Trump struggles to keep up--cnn.com	No-- Dean Koontz did not predict the coronavirus in a 1981 novel--cnn.com	6 of your latest coronavirus questions-- answered--cnn.com	Cruise lines Princess and Viking halt all cruises as coronavirus spreads--cnn.com	These states have been hit the hardest by coronavirus. Here's what they're doing to fight the spread--cnn.com	5 things to know for March 13: Coronavirus-- Iraq-- election-- homelessness-- USWNT--cnn.com	Satellite images show Iran building burial pits for coronavirus victims--cnn.com	Here's what this US coronavirus survivor in Seattle learned when she was sick--cnn.com	Cybercriminals are trying to cash in on the coronavirus-- experts warn--cnn.com	The US is starting to look like Italy on coronavirus lockdown. It could learn a thing or two--cnn.com	Diplomat at the UN tests positive for coronavirus--cnn.com	Coronavirus myths and misinformation-- debunked--cnn.com	How to prepare if coronavirus might cut your income--cnn.com	Global stocks pull back from the edge after historic sell-off--cnn.com
