Date,Symbol,Name,Log Return,News title--source
2020-03-24,XLB,Materials,0.111184515,"People are stocking Little Free Libraries with food and goods during coronavirus pandemic--cnn.com	Nearly half of Diamond Princess cruise ship passengers and crew who had coronavirus were asymptomatic when tested-- CDC report says--cnn.com	Florida mayor donates salary to pay residents' utility bills during coronavirus crisis--cnn.com	Judge rejects Michael Cohen's coronavirus-linked plea for release from prison--cnn.com	How an Austrian ski resort helped coronavirus spread across Europe--cnn.com	Connecticut man who died of coronavirus delivered last rites by phone--cnn.com	Everyone needs to see Andrew Cuomo's inspiring words on the fight against coronavirus--cnn.com	Chloroquine and hydroxychloroquine: what to know about the potential coronavirus drugs--cnn.com	Joe Biden begins media blitz as he tries to break into the coronavirus conversation--cnn.com	Trump says he's pulling back from calling novel coronavirus the 'China virus'--cnn.com	State Department says it has repatriated 9--000 Americans amid coronavirus pandemic--cnn.com	Trump says spread of coronavirus not the fault of the Asian American community--cnn.com	If coronavirus sounds bad to you-- imagine how these people feel--cnn.com	Los Angeles Sheriff orders gun stores shut down due to coronavirus restrictions--cnn.com	Harvard's president and his wife test positive for coronavirus--cnn.com	Here's why the coronavirus may be killing more men than women. The US should take note--cnn.com	5 things to know for March 24: Coronavirus-- health-- economy-- PG&E-- insanity plea--cnn.com	'Wonder Woman' sequel-- \"In the Heights\" postponed amid coronavirus--cnn.com	March 23 coronavirus news--cnn.com	Canada sees more restrictions coming as coronavirus cases soar--cnn.com	Trump quietly seeks allies' coronavirus help even as he insists 'a lot is being done'--cnn.com	Dr. Sanjay Gupta's coronavirus podcast for March 24: Talking to our kids about Covid-19--cnn.com	Louisiana governor says his state has the fastest growth rate of coronavirus cases in the world--cnn.com	Trump uses daily coronavirus briefings to replace campaign rallies--cnn.com	What these 34-year-old and 26-year-old coronavirus patients have to say to young adults--cnn.com	US coronavirus death toll grew by more than 100 on Monday as governors instituted even more rules--cnn.com	Brits to use contactless payments for bigger purchases as retailers fight coronavirus--cnn.com	Doctor who survived Ebola details a harrowing day in the ER. Coronavirus scares him--cnn.com	The drop in aircraft flights because of the coronavirus may affect weather forecasts--cnn.com	The ghosts of 2008 haunt US coronavirus response--cnn.com	Millions of gig economy workers need help now to make coronavirus lockdowns work--cnn.com	Pelosi disputes Trump's calls to relax coronavirus measures to heal economy--cnn.com	Trump is holding his own in coronavirus polling--cnn.com	Democratic senator says he broke with party on coronavirus bill because 'the clock is ticking'--cnn.com	New Jersey will release low-level offenders from jail to prevent coronavirus spread--cnn.com	The DOJ doesn't need emergency powers to cope with coronavirus--cnn.com	White House using legal lessons learned in travel ban fights in coronavirus travel restrictions--cnn.com	Michelle Obama has advice for Americans stuck indoors to help stem the spread of coronavirus--cnn.com	Maryland Gov. Larry Hogan defies Trump with aggressive coronavirus response--cnn.com	Terrence McNally-- Tony award-winning playwright-- dies of coronavirus complications--cnn.com	First ICE detainee tests positive for coronavirus--cnn.com	Democrats consider contingencies as coronavirus threatens to upend July convention--cnn.com	If coronavirus spreads to this population-- it could be catastrophic--cnn.com	Democrats block coronavirus response in fear of 2008 redux--cnn.com	Care home nurse tells of terrifying and sudden ways coronavirus struck her patients--cnn.com	Liberty University let more than 1--000 students return to campus during the coronavirus outbreak--cnn.com	Global stocks and US futures rise as policymakers try to blunt the coronavirus pain--cnn.com	First lady Melania Trump tests negative for coronavirus-- White House says--cnn.com	Prominent 30-year-old Zimbabwe broadcaster dies of coronavirus--cnn.com	What you need to know about coronavirus on Tuesday-- March 24--cnn.com	He tweeted about his symptoms and coronavirus diagnosis problems. His husband says he was then put on a ventilator--cnn.com	Florida governor says negligence at an elder care facility with coronavirus cases could be criminal--cnn.com	South African President announces three-week lockdown over coronavirus--cnn.com	People are stocking Little Free Libraries with food and goods during coronavirus pandemic--cnn.com	The entire Trump stock rally is gone--cnn.com	Global stocks and US futures rise as policymakers try to blunt the coronavirus pain--cnn.com"
2020-04-06,XLB,Materials,0.07175831,Duran Duran's John Taylor says he's recovered from coronavirus--cnn.com	Lions-- tigers and house cats: You won't catch coronavirus from felines-- experts say--cnn.com	Can Donald Trump wait out the coronavirus?--cnn.com	The Dow soars as coronavirus slows: April 6-- 2020--cnn.com	Boeing is temporarily halting all commercial airplane production in the US because of coronavirus--cnn.com	Fauci said he tested negative for coronavirus Saturday--cnn.com	Oklahoma judge blocks state order restricting abortion during coronavirus outbreak--cnn.com	Critical week ahead to fix initial roadblocks to coronavirus relief package--cnn.com	The Hong Kong hotel weathering the coronavirus storm--cnn.com	Investors brace for a rough week as the US scrambles to fight coronavirus--cnn.com	Airlines pare down New York City-area flights during coronavirus outbreak--cnn.com	READ: Watchdog report on hospitals' coronavirus response--cnn.com	India observes nationwide candlelight vigil in a show of solidarity in the fight against coronavirus--cnn.com	Biden and Trump speak by phone about coronavirus response--cnn.com	Global stocks and US futures rally on coronavirus hopes-- oil slips back--cnn.com	Washington governor slams Trump administration for comparing coronavirus' grim outlook to Pearl Harbor--cnn.com	New guidance on masks in public: Dr. Sanjay Gupta's coronavirus podcast for April 6--cnn.com	What you need to know about coronavirus on Monday-- April 6--cnn.com	Louisiana governor says state could run out of ventilators by end of the week if coronavirus cases continue to rise--cnn.com	Peter Navarro on his qualifications to disagree with Dr. Anthony Fauci on coronavirus treatments: 'I'm a social scientist'--cnn.com	New York Times: Ex-Navy commander who sounded alarm over coronavirus outbreak tests positive for virus--cnn.com	Inside an ER during the coronavirus outbreak--cnn.com	The Trump administration's response to coronavirus could make the recession worse--cnn.com	How do you reopen the economy after coronavirus? German experts have a plan--cnn.com	How did coronavirus break out? Theories abound as researchers race to solve genetic detective story--cnn.com	The mystery of why the coronavirus kills some young people--cnn.com	He recovered from the coronavirus and now his plasma donation could save the lives of others--cnn.com	US coronavirus fight enters crucial weeks as the number of cases tops 330--000--cnn.com	Delta and United extend mileage plan benefits for customers unable to fly because of coronavirus--cnn.com	Watchdog report finds severe shortages and significant challenges to hospitals' coronavirus responses--cnn.com	5 things to know for April 6: Coronavirus-- health-- economy-- elections-- White House--cnn.com	Teens charged with hate crimes for attacking a woman on a bus and saying she caused coronavirus-- NYPD says--cnn.com	Trump doubles down on unproven drugs to treat and prevent coronavirus--cnn.com	At 90-- she said her final goodbyes as doctors prepared her to die from coronavirus. Then she survived--cnn.com	A tiger at the Bronx Zoo tests positive for coronavirus--cnn.com	Jay Benedict-- 'The Dark Knight Rises' actor-- dies from coronavirus--cnn.com	Fact check: Trump falsely claims plane and train passengers are being tested for the coronavirus--cnn.com	YouTube tries to limit spread of false 5G coronavirus claims after cellphone towers attacked--cnn.com	Peloton cancels live video classes for April after employee contracts coronavirus--cnn.com	April 5 coronavirus news--cnn.com	How the Trump campaign is adjusting in the time of coronavirus--cnn.com	Trump approves New York request to treat coronavirus patients on Navy hospital ship--cnn.com	Kroger and Walmart test one-way aisles as a coronavirus preventative measure--cnn.com	How coronavirus is deepening American inequality--cnn.com	Quarantined Lyft and Uber drivers are fighting for coronavirus pay--cnn.com	Musician Christopher Cross calls coronavirus 'possibly the worst illness I've ever had'--cnn.com	How coronavirus is deepening American inequality--cnn.com	Critical week ahead to fix initial roadblocks to coronavirus relief package--cnn.com	Global stocks and US futures rally on coronavirus hopes-- oil slips back--cnn.com
2020-03-13,XLB,Materials,0.06782635,In hardest-hit states-- coronavirus is grinding justice to a halt--cnn.com	What life is like inside the coronavirus containment zone in New Rochelle-- New York--cnn.com	Jerry Falwell Jr. needs to stop talking about the coronavirus. Like-- now.--cnn.com	Staffers on top presidential campaigns told to work from home due to coronavirus pandemic--cnn.com	Here's what Trump's coronavirus emergency declaration does--cnn.com	Our brains on coronavirus--cnn.com	Gloria Gaynor fights coronavirus by taking her hit song 'I Will Survive' to the sink--cnn.com	Major sports leagues in the US halt play or exclude fans over coronavirus outbreaks--cnn.com	How US spy agencies are tracking the coronavirus pandemic--cnn.com	Louisiana will delay presidential primary due to coronavirus--cnn.com	Hello-- Boomer? It's Millennials. We need to talk about coronavirus--cnn.com	Trudeau urges Canadians to curtail travel as he self-isolates due to his wife's positive coronavirus test--cnn.com	Trump's positions on FISA and coronavirus responses stoking anxiety on Capitol Hill--cnn.com	What actually happens during a coronavirus test?--cnn.com	Worried about coronavirus? If your loved one is over 60-- read this--cnn.com	What you need to know about coronavirus on Friday-- March 13--cnn.com	Airbnb is expanding its coronavirus response--cnn.com	READ: Text of Trump's national emergency declaration over coronavirus--cnn.com	Why the impact of coronavirus could be particularly bad on college campuses--cnn.com	How and when you should be tested for the coronavirus--cnn.com	Mount Everest closed over coronavirus fears--cnn.com	How this South Korean company created coronavirus test kits in three weeks--cnn.com	Vendors-- ushers-- other hourly workers pay the price for sports' coronavirus shutdown--cnn.com	Why it matters A LOT that Trump hasn't been tested for coronavirus--cnn.com	Coronavirus leaves students in limbo as campuses scramble to contain pandemic--cnn.com	Tom Hanks and Rita Wilson share update after coronavirus diagnosis--cnn.com	What to do if there's a coronavirus case in your neighborhood or apartment building--cnn.com	The coronavirus has officials running the world from home--cnn.com	Australian official who met with Ivanka Trump and Barr last week tests positive for coronavirus--cnn.com	March 12 coronavirus news--cnn.com	Pelosi says negotiators 'close to an agreement' on coronavirus relief-- hopes for deal Friday--cnn.com	CEO of huge UK company says he has coronavirus--cnn.com	Finding God online: People turn to live-streaming religious services during coronavirus pandemic--cnn.com	For many Americans-- the coronavirus pandemic means a normal life is on hold--cnn.com	CIA identifies a suspected case of coronavirus in its workforce in Washington--cnn.com	Meet the woman fighting coronavirus misinformation online--cnn.com	Sophie Trudeau-- wife of Canadian Prime Minister-- tests positive for coronavirus--cnn.com	Serena Williams to spend the next 6 weeks in solitude due to coronavirus pandemic--cnn.com	JetBlue bans passenger who notified crew after landing that he'd tested positive for coronavirus--cnn.com	ESPN and other sports networks need to fill their air now that coronavirus put live sports on hold--cnn.com	Watch the full CNN/Facebook coronavirus town hall--cnn.com	Confusion over the availability and criteria for coronavirus testing is leaving sick people wondering if they're infected--cnn.com	US summons Chinese ambassador over coronavirus conspiracy theory--cnn.com	A Seattle chef is closing his restaurants temporarily because of coronavirus-- leaving 800 employees jobless--cnn.com	Sick Heidi Klum says she hasn't been able to get tested for coronavirus--cnn.com	The movies that predicted an outbreak like coronavirus--cnn.com	What the US can learn from Singapore's coronavirus strategy--cnn.com	The coronavirus pandemic is closing schools. How will kids eat?--cnn.com	Man awaiting result of coronavirus test at Washington quarantine motel ignored security guard and left--cnn.com	Schools are closing because of coronavirus. Here is how you can help hungry kids--cnn.com	Doctor: How to reduce your vulnerability to coronavirus -- when sleeping--cnn.com	Health officials often turn to praising Trump when facing tough coronavirus questions--cnn.com	Why no one is reading your coronavirus emails--cnn.com	Fact check: Trump falsely claims anybody who returns from Europe is being tested for coronavirus--cnn.com	Outbreak of coronavirus adds to the risk of miscalculation between global enemies--cnn.com	Will warmer weather help fight the coronavirus? Singapore and Australia suggest maybe not--cnn.com	Trump grows more irate as his attempts to contain coronavirus fallout fail--cnn.com	How Fox News misled viewers about the coronavirus--cnn.com	Source: Trump is concerned about coming into contact with people infected with coronavirus--cnn.com	How to prepare if coronavirus might cut your income--cnn.com	If you're a college student affected by coronavirus or the parent of one-- here's what you need to know--cnn.com	Putin and Xi are using the coronavirus crisis to extend their control. Across the world-- Trump struggles to keep up--cnn.com	No-- Dean Koontz did not predict the coronavirus in a 1981 novel--cnn.com	6 of your latest coronavirus questions-- answered--cnn.com	Cruise lines Princess and Viking halt all cruises as coronavirus spreads--cnn.com	These states have been hit the hardest by coronavirus. Here's what they're doing to fight the spread--cnn.com	5 things to know for March 13: Coronavirus-- Iraq-- election-- homelessness-- USWNT--cnn.com	Satellite images show Iran building burial pits for coronavirus victims--cnn.com	Here's what this US coronavirus survivor in Seattle learned when she was sick--cnn.com	Cybercriminals are trying to cash in on the coronavirus-- experts warn--cnn.com	The US is starting to look like Italy on coronavirus lockdown. It could learn a thing or two--cnn.com	Diplomat at the UN tests positive for coronavirus--cnn.com	Coronavirus myths and misinformation-- debunked--cnn.com	How to prepare if coronavirus might cut your income--cnn.com	Global stocks pull back from the edge after historic sell-off--cnn.com
2020-03-17,XLB,Materials,0.06001335,Stocks stage a rebound-- closing sharply higher--cnn.com	Stock roller coaster continues: March 17-- 2020--cnn.com	Health officials warn US government does not have enough stockpiled medical equipment to deal with coronavirus--cnn.com	Amazon knows you're ordering toilet paper in bulk. It's trying to stock more essentials--cnn.com	An Atlanta firm starts a toilet paper drive-thru to give away its stock for free--cnn.com	Disney postpones Marvel's 'Black Widow' because of the coronavirus outbreak--cnn.com	Malaysia and the Philippines enact sweeping measures-- as coronavirus cases jump in Southeast Asia--cnn.com	McDonald's closes seating at corporate-owned restaurants amid coronavirus outbreak--cnn.com	The coronavirus is creating an 'enormous stress test' of America's internet--cnn.com	Is spring break canceled? Student getaways scuttled by coronavirus--cnn.com	Treasury pushes tax payment deadline back 90 days due to coronavirus--cnn.com	UFC to postpone its next three fights amid coronavirus outbreak and government restrictions--cnn.com	More coronavirus cases outside mainland China than inside as pandemic accelerates--cnn.com	Americans are asked for more sacrifices as coronavirus keeps spreading--cnn.com	China's coronavirus lockdown curbs deadly pollution-- likely saving the lives of tens of thousands-- says researcher--cnn.com	White House weighing $16 billion request for emergency coronavirus funding for veterans--cnn.com	Tom Hanks and Rita Wilson released from the hospital following coronavirus diagnosis--cnn.com	Ohio governor announces polls will be closed Tuesday over coronavirus--cnn.com	There's an unlikely beneficiary of coronavirus: The planet--cnn.com	More sports events have been postponed amid coronavirus outbreaks--cnn.com	States move forward with Tuesday elections as coronavirus pandemic alters American life--cnn.com	House pares back paid sick and family leave benefits in coronavirus bill--cnn.com	Amazon hiring 100--000 new distribution workers to keep up with online shopping surge caused by coronavirus--cnn.com	African artists are creating catchy songs to promote awareness about coronavirus--cnn.com	Coronavirus vaccine trial administers first dose to participant--cnn.com	Devin Nunes' outrageous explanation for his coronavirus comments--cnn.com	The coronavirus clash of Donald Trump vs. Andrew Cuomo--cnn.com	Why it's taking nearly three weeks for me to find out if I have the coronavirus--cnn.com	US-- UK coronavirus strategies shifted following UK epidemiologists' ominous report--cnn.com	Delta Air Lines flight held just before takeoff as a passenger was told they were exposed to coronavirus--cnn.com	While Trump downplayed coronavirus-- three GOP governors jumped into action--cnn.com	5 things to know for March 17: Coronavirus-- primaries-- Iraq-- Russian trolls-- Apple--cnn.com	Coronavirus is a test Trump can't pass with ideology alone--cnn.com	What historians hear when Trump calls coronavirus 'Chinese' and 'foreign'--cnn.com	US military to make labs available to test civilians for coronavirus and donate millions of medical masks to HHS amid pandemic--cnn.com	Coronavirus is already disrupting the 2020 Census--cnn.com	Donald Trump would like everyone to say 'thank you' for his coronavirus actions--cnn.com	Maryland postpones April primary to June due to coronavirus pandemic--cnn.com	African countries shut doors against Europe-- America to combat coronavirus--cnn.com	This business owner is losing $100--000 a month during the coronavirus outbreak--cnn.com	From truckers to testing labs: How the federal government is cutting red tape in response to coronavirus--cnn.com	'I lived through 9/11': Andrew Cuomo is in the spotlight as he responds to New York's coronavirus outbreak--cnn.com	The faithful response to coronavirus: protect one another--cnn.com	Google delays its planned rollout of an informational coronavirus website--cnn.com	March 16 coronavirus news--cnn.com	Multiple cruise ships are left stranded as coronavirus cases increase--cnn.com	India's beloved attraction-- the Taj Mahal-- closes amid coronavirus concerns--cnn.com	Fact check: Trump tries to erase the memory of him downplaying the coronavirus--cnn.com	Attorney General Barr: Prioritize investigations of fraudsters exploiting coronavirus pandemic--cnn.com	Obama thanks health professionals combating coronavirus outbreak: 'They're giving everything'--cnn.com	Health officials warn US government does not have enough stockpiled medical equipment to deal with coronavirus--cnn.com	European countries are writing blank checks to save their economies from coronavirus--cnn.com	As coronavirus suspends life in America-- Fox changes its tone--cnn.com	West Virginia was the 50th state to report a coronavirus case. This may be the reason it took so long--cnn.com	Ohio secretary of state: 'It was simply untenable' to tell Ohioans go to the polls amid coronavirus--cnn.com	Grocery rules for your coronavirus lockdown: Buy beans-- freeze milk-- don't hoard-- and more--cnn.com	Cities in the US move to lower inmate populations as coronavirus fears grow--cnn.com	Seattle offers $800 supermarket vouchers to families in need during coronavirus crisis--cnn.com	Coronavirus lockdowns: 24 hours of confusion around the world--cnn.com	Why South Korea has so few coronavirus deaths while Italy has so many--cnn.com	One dangerous coronavirus 'self-check test' is circulating on social media. Here's why you should avoid it.--cnn.com	Pentagon says any military support to coronavirus response involves 'trade-offs'--cnn.com	Trump says he is 'starting the process' of having the military assist with coronavirus response--cnn.com	More than half of American jobs are at risk because of coronavirus--cnn.com	Here's what New York City is doing to try stop coronavirus from spreading--cnn.com	Idris Elba says he has coronavirus--cnn.com	CVS sent false coronavirus information to staff--cnn.com	What you need to know about coronavirus on Tuesday-- March 17--cnn.com	These US national parks are closed because of coronavirus--cnn.com	This market crash is even crazier than 1929--cnn.com	Fed revives 2008-era program to unfreeze $1 trillion borrowing market--cnn.com	Global markets struggle to regain footing following historic plunge--cnn.com	Seattle offers $800 supermarket vouchers to families in need during coronavirus crisis--cnn.com	Global markets struggle to regain footing following historic plunge--cnn.com	This market crash is even crazier than 1929--cnn.com
2020-04-08,XLB,Materials,0.047776464,Profiting from a pandemic: Dr. Sanjay Gupta's coronavirus podcast for April 8--cnn.com	CDC removes guidance on drugs touted by Trump to treat coronavirus--cnn.com	Fact check: Trump makes false claims about his coronavirus record and voter fraud-- misleads about the WHO--cnn.com	Biden describes his phone call with Trump about coronavirus response--cnn.com	What you need to know about coronavirus on Wednesday-- April 8--cnn.com	Geico giving credits to customers due to coronavirus-related drop in driving--cnn.com	Chinese billionaire who criticized Xi Jinping over coronavirus under investigation--cnn.com	'Maximum pressure' on Iran amid coronavirus could backfire for Trump--cnn.com	Coping with disease and disability in the time of coronavirus--cnn.com	New York City reports a record 800-plus coronavirus deaths in one day--cnn.com	Some ER doctors are losing pay and hours even as coronavirus rages--cnn.com	WHO defends coronavirus response after Trump criticism--cnn.com	Massachusetts attorney general investigates veterans nursing home-- site of deadly coronavirus outbreak--cnn.com	Masks for the People seeks to raise $1 million for coronavirus relief--cnn.com	April 7 coronavirus news--cnn.com	Democratic super PAC turns up focus on Trump's coronavirus response--cnn.com	CNN Poll: Views of economy plummet as financial hardship from coronavirus hits half of Americans--cnn.com	Kentucky Republican again threatens to halt quick passage of coronavirus aid package--cnn.com	Amid coronavirus-- Trump seizes chance to carry out a long-desired purge of government watchdogs--cnn.com	Keep your cat indoors if you're self-isolating to limit spread of coronavirus-- vets advise owners--cnn.com	Restaurants are transforming into grocery stores because of coronavirus--cnn.com	A Texas woman was arrested for threatening to spread coronavirus-- police say--cnn.com	BET addresses coronavirus racial disparity with 'Saving Our Selves'--cnn.com	Right-wing media suggests coronavirus death toll is inflated-- despite experts saying the opposite--cnn.com	The world is coming together to fight coronavirus. It can do the same for the climate crisis--cnn.com	CNN Poll: Majority of Americans now say the federal government has done a poor job of preventing coronavirus spread--cnn.com	China lifts 76-day lockdown on Wuhan as city reemerges from coronavirus crisis--cnn.com	5 things to know for April 8: Coronavirus-- White House-- health-- Navy-- stimulus bill--cnn.com	New White House press secretary downplayed pandemic threat and said Democrats were rooting for coronavirus--cnn.com	Broadway theaters extend coronavirus shutdown until early June--cnn.com	A clinic in Pennsylvania is bringing the Amish drive-through coronavirus testing for their horse and buggies--cnn.com	The stigma of having coronavirus: One California couple's experience after departing the Diamond Princess--cnn.com	Passengers to be evacuated from Antarctic cruise ship after almost 60% test positive for coronavirus--cnn.com	Coronavirus lockdown could give online education a lasting boost in India--cnn.com	National security officials warn of extremists exploiting coronavirus pandemic--cnn.com	Revised coronavirus model predicts fewer deaths-- but tens of thousands in US still expected to die by August--cnn.com	Global stocks and US futures retreat on coronavirus caution--cnn.com	Wall Street rallies on coronavirus optimism: April 8-- 2020--cnn.com	Obama suggests a 'robust system of testing and monitoring' is needed before US can ease current coronavirus measures--cnn.com	Why black Americans are at higher risk for coronavirus--cnn.com	McDonald's sales have plunged because of coronavirus--cnn.com	New Orleans convened a death care task force and released guidelines on handling coronavirus victims--cnn.com	Why stock markets are stuck in limbo--cnn.com	Wall Street rallies on coronavirus optimism --cnn.com	Why stock markets are stuck in limbo--cnn.com	HHS to work with GM under Defense Production Act to produce 30--000 ventilators for national stockpile--cnn.com	Loeffler to sell individual stocks amid criticism over lawmaker trades--cnn.com	Global stocks and US futures retreat on coronavirus caution--cnn.com
2020-03-13,XLC,Communication Services,0.08608672,In hardest-hit states-- coronavirus is grinding justice to a halt--cnn.com	What life is like inside the coronavirus containment zone in New Rochelle-- New York--cnn.com	Jerry Falwell Jr. needs to stop talking about the coronavirus. Like-- now.--cnn.com	Staffers on top presidential campaigns told to work from home due to coronavirus pandemic--cnn.com	Here's what Trump's coronavirus emergency declaration does--cnn.com	Our brains on coronavirus--cnn.com	Gloria Gaynor fights coronavirus by taking her hit song 'I Will Survive' to the sink--cnn.com	Major sports leagues in the US halt play or exclude fans over coronavirus outbreaks--cnn.com	How US spy agencies are tracking the coronavirus pandemic--cnn.com	Louisiana will delay presidential primary due to coronavirus--cnn.com	Hello-- Boomer? It's Millennials. We need to talk about coronavirus--cnn.com	Trudeau urges Canadians to curtail travel as he self-isolates due to his wife's positive coronavirus test--cnn.com	Trump's positions on FISA and coronavirus responses stoking anxiety on Capitol Hill--cnn.com	What actually happens during a coronavirus test?--cnn.com	Worried about coronavirus? If your loved one is over 60-- read this--cnn.com	What you need to know about coronavirus on Friday-- March 13--cnn.com	Airbnb is expanding its coronavirus response--cnn.com	READ: Text of Trump's national emergency declaration over coronavirus--cnn.com	Why the impact of coronavirus could be particularly bad on college campuses--cnn.com	How and when you should be tested for the coronavirus--cnn.com	Mount Everest closed over coronavirus fears--cnn.com	How this South Korean company created coronavirus test kits in three weeks--cnn.com	Vendors-- ushers-- other hourly workers pay the price for sports' coronavirus shutdown--cnn.com	Why it matters A LOT that Trump hasn't been tested for coronavirus--cnn.com	Coronavirus leaves students in limbo as campuses scramble to contain pandemic--cnn.com	Tom Hanks and Rita Wilson share update after coronavirus diagnosis--cnn.com	What to do if there's a coronavirus case in your neighborhood or apartment building--cnn.com	The coronavirus has officials running the world from home--cnn.com	Australian official who met with Ivanka Trump and Barr last week tests positive for coronavirus--cnn.com	March 12 coronavirus news--cnn.com	Pelosi says negotiators 'close to an agreement' on coronavirus relief-- hopes for deal Friday--cnn.com	CEO of huge UK company says he has coronavirus--cnn.com	Finding God online: People turn to live-streaming religious services during coronavirus pandemic--cnn.com	For many Americans-- the coronavirus pandemic means a normal life is on hold--cnn.com	CIA identifies a suspected case of coronavirus in its workforce in Washington--cnn.com	Meet the woman fighting coronavirus misinformation online--cnn.com	Sophie Trudeau-- wife of Canadian Prime Minister-- tests positive for coronavirus--cnn.com	Serena Williams to spend the next 6 weeks in solitude due to coronavirus pandemic--cnn.com	JetBlue bans passenger who notified crew after landing that he'd tested positive for coronavirus--cnn.com	ESPN and other sports networks need to fill their air now that coronavirus put live sports on hold--cnn.com	Watch the full CNN/Facebook coronavirus town hall--cnn.com	Confusion over the availability and criteria for coronavirus testing is leaving sick people wondering if they're infected--cnn.com	US summons Chinese ambassador over coronavirus conspiracy theory--cnn.com	A Seattle chef is closing his restaurants temporarily because of coronavirus-- leaving 800 employees jobless--cnn.com	Sick Heidi Klum says she hasn't been able to get tested for coronavirus--cnn.com	The movies that predicted an outbreak like coronavirus--cnn.com	What the US can learn from Singapore's coronavirus strategy--cnn.com	The coronavirus pandemic is closing schools. How will kids eat?--cnn.com	Man awaiting result of coronavirus test at Washington quarantine motel ignored security guard and left--cnn.com	Schools are closing because of coronavirus. Here is how you can help hungry kids--cnn.com	Doctor: How to reduce your vulnerability to coronavirus -- when sleeping--cnn.com	Health officials often turn to praising Trump when facing tough coronavirus questions--cnn.com	Why no one is reading your coronavirus emails--cnn.com	Fact check: Trump falsely claims anybody who returns from Europe is being tested for coronavirus--cnn.com	Outbreak of coronavirus adds to the risk of miscalculation between global enemies--cnn.com	Will warmer weather help fight the coronavirus? Singapore and Australia suggest maybe not--cnn.com	Trump grows more irate as his attempts to contain coronavirus fallout fail--cnn.com	How Fox News misled viewers about the coronavirus--cnn.com	Source: Trump is concerned about coming into contact with people infected with coronavirus--cnn.com	How to prepare if coronavirus might cut your income--cnn.com	If you're a college student affected by coronavirus or the parent of one-- here's what you need to know--cnn.com	Putin and Xi are using the coronavirus crisis to extend their control. Across the world-- Trump struggles to keep up--cnn.com	No-- Dean Koontz did not predict the coronavirus in a 1981 novel--cnn.com	6 of your latest coronavirus questions-- answered--cnn.com	Cruise lines Princess and Viking halt all cruises as coronavirus spreads--cnn.com	These states have been hit the hardest by coronavirus. Here's what they're doing to fight the spread--cnn.com	5 things to know for March 13: Coronavirus-- Iraq-- election-- homelessness-- USWNT--cnn.com	Satellite images show Iran building burial pits for coronavirus victims--cnn.com	Here's what this US coronavirus survivor in Seattle learned when she was sick--cnn.com	Cybercriminals are trying to cash in on the coronavirus-- experts warn--cnn.com	The US is starting to look like Italy on coronavirus lockdown. It could learn a thing or two--cnn.com	Diplomat at the UN tests positive for coronavirus--cnn.com	Coronavirus myths and misinformation-- debunked--cnn.com	How to prepare if coronavirus might cut your income--cnn.com	Global stocks pull back from the edge after historic sell-off--cnn.com
