Date,Symbol,Name,Daily Return,Log Return,Close,Adj Close,High,Low,Open,Volume
2019-11-15,^GSPC,S&P 500,0.0,0.0,3120.4599609375,3120.4599609375,3120.4599609375,3104.60009765625,3107.919921875,3335650000
2019-11-18,^GSPC,S&P 500,-0.0024851147177288313,-0.0024882077407157865,3122.030029296875,3122.030029296875,3124.169921875,3112.06005859375,3117.909912109375,3436690000
2019-11-19,^GSPC,S&P 500,-0.0021590641985492764,-0.002161398337966247,3120.179931640625,3120.179931640625,3127.639892578125,3113.469970703125,3127.449951171875,3590070000
2019-11-20,^GSPC,S&P 500,-0.01248335514551091,-0.012561926800063183,3108.4599609375,3108.4599609375,3118.969970703125,3091.409912109375,3114.659912109375,4034890000
2019-11-21,^GSPC,S&P 500,-0.00168552647449971,-0.001686948572461766,3103.5400390625,3103.5400390625,3110.110107421875,3094.550048828125,3108.489990234375,3720560000
2019-11-22,^GSPC,S&P 500,0.001688372270660654,0.001686948572461766,3110.2900390625,3110.2900390625,3112.8701171875,3099.260009765625,3111.409912109375,3226780000
2019-11-25,^GSPC,S&P 500,0.006573392509897191,0.00655188197867318,3133.639892578125,3133.639892578125,3133.830078125,3117.43994140625,3117.43994140625,3511530000
2019-11-26,^GSPC,S&P 500,0.005023429854796202,0.005010854527642827,3140.52001953125,3140.52001953125,3142.68994140625,3131.0,3134.85009765625,4595590000
2019-11-27,^GSPC,S&P 500,0.00399863148848878,0.003990658209334086,3153.6298828125,3153.6298828125,3154.260009765625,3143.409912109375,3145.489990234375,3033090000
2019-11-29,^GSPC,S&P 500,-0.00365080338754753,-0.003657483834523134,3140.97998046875,3140.97998046875,3150.300048828125,3139.340087890625,3147.179931640625,1743020000
2019-12-02,^GSPC,S&P 500,-0.00999337574398984,-0.010043644708200183,3113.8701171875,3113.8701171875,3144.31005859375,3110.780029296875,3143.85009765625,3268740000
2019-12-03,^GSPC,S&P 500,-0.0063929552859581795,-0.006413477737435613,3093.199951171875,3093.199951171875,3094.969970703125,3070.330078125,3087.409912109375,3653390000
2019-12-04,^GSPC,S&P 500,0.0022011048153607327,0.002198685932982336,3112.760009765625,3112.760009765625,3119.3798828125,3102.530029296875,3103.5,3695030000
2019-12-05,^GSPC,S&P 500,0.005068475396491134,0.005055673912850445,3117.429931640625,3117.429931640625,3119.449951171875,3103.760009765625,3119.2099609375,3355750000
